"IDMEDIDA","NODO","TEMPERATURA","HUMEDAD RELATIVA","HUMEDAD DE LA TIERRA","NIVEL UV","INTENSIDAD LUMÍNICA","AÑO","MES","DIA","HORA","MINUTO"
"2353","5","22","95","56,99","0","5014","2018","5","10","5","54"
"2354","2","22","60","65,02","0","5724","2018","5","10","5","54"
"2355","5","22","95","57,95","0","5120","2018","5","10","5","55"
"2356","2","22","60","65,02","0","5730","2018","5","10","5","55"
"2357","5","22","95","57,15","0","5225","2018","5","10","5","56"
"2358","2","22","60","65,18","0","5730","2018","5","10","5","56"
"2359","5","22","95","57,15","0","5313","2018","5","10","5","57"
"2360","2","22","60","65,02","0","5736","2018","5","10","5","57"
"2361","5","22","95","57,15","0","5401","2018","5","10","5","58"
"2362","2","22","60","65,18","0","5736","2018","5","10","5","58"
"2363","5","22","95","57,15","0","5478","2018","5","10","5","59"
"2364","2","22","60","65,02","0","5741","2018","5","10","5","59"
"2365","5","22","95","57,15","0","5530","2018","5","10","6","0"
"2366","2","22","60","65,02","0","5741","2018","5","10","6","0"
"2367","5","22","95","57,31","0","5560","2018","5","10","6","1"
"2368","2","22","61","65,02","0","5741","2018","5","10","6","1"
"2369","5","22","95","57,15","0","5577","2018","5","10","6","2"
"2370","2","22","61","65,02","0","5741","2018","5","10","6","2"
"2371","5","22","95","57,31","0","5589","2018","5","10","6","3"
"2372","2","22","61","65,02","0","5747","2018","5","10","6","3"
"2373","5","22","95","57,31","0","5595","2018","5","10","6","4"
"2374","2","22","61","64,86","0","5736","2018","5","10","6","4"
"2375","5","22","95","57,15","0","5607","2018","5","10","6","5"
"2376","2","22","61","64,86","0","5747","2018","5","10","6","5"
"2377","5","22","95","57,31","0","5618","2018","5","10","6","6"
"2378","2","22","61","64,86","0","5747","2018","5","10","6","6"
"2379","5","22","95","57,31","0","5624","2018","5","10","6","7"
"2380","2","22","61","64,86","0","5753","2018","5","10","6","7"
"2381","5","22","95","57,15","0","5630","2018","5","10","6","8"
"2382","2","22","61","64,86","0","5753","2018","5","10","6","8"
"2383","5","22","95","57,15","0","5636","2018","5","10","6","9"
"2384","2","22","61","64,86","0","5753","2018","5","10","6","9"
"2385","5","22","95","56,99","0","5642","2018","5","10","6","10"
"2386","2","22","61","65,02","0","5753","2018","5","10","6","10"
"2387","5","22","95","56,99","0","5648","2018","5","10","6","11"
"2388","2","22","61","65,02","0","5759","2018","5","10","6","11"
"2389","5","22","95","56,99","0","5653","2018","5","10","6","12"
"2390","2","22","61","64,86","0","5759","2018","5","10","6","12"
"2391","5","22","95","56,99","0","5653","2018","5","10","6","13"
"2392","2","22","61","64,86","0","5759","2018","5","10","6","13"
"2393","5","22","95","56,99","0","5659","2018","5","10","6","14"
"2394","2","22","61","64,86","0","5759","2018","5","10","6","14"
"2395","5","22","95","57,15","0","5659","2018","5","10","6","15"
"2396","2","22","61","64,86","0","5759","2018","5","10","6","15"
"2397","5","22","95","56,99","0","5665","2018","5","10","6","16"
"2398","2","22","61","64,86","0","5765","2018","5","10","6","16"
"2399","5","22","95","56,99","0","5665","2018","5","10","6","17"
"2400","2","22","61","64,86","0","5765","2018","5","10","6","17"
"2401","5","22","95","56,99","0","5671","2018","5","10","6","18"
"2402","2","22","61","64,86","0","5765","2018","5","10","6","18"
"2403","5","22","95","57,31","0","5677","2018","5","10","6","19"
"2404","2","22","61","64,86","0","5765","2018","5","10","6","19"
"2405","5","22","95","57,15","0","5683","2018","5","10","6","20"
"2406","2","22","61","64,86","0","5765","2018","5","10","6","20"
"2407","5","22","95","57,31","0","5689","2018","5","10","6","21"
"2408","2","22","61","64,86","0","5771","2018","5","10","6","21"
"2409","5","22","95","57,95","0","5695","2018","5","10","6","22"
"2410","2","22","61","64,86","0","5771","2018","5","10","6","22"
"2411","5","22","95","57,31","0","5695","2018","5","10","6","23"
"2412","2","22","61","64,86","0","5777","2018","5","10","6","23"
"2413","5","22","95","57,31","0","5700","2018","5","10","6","24"
"2414","2","22","61","64,86","0","5777","2018","5","10","6","24"
"2415","5","22","95","57,15","0","5706","2018","5","10","6","25"
"2416","2","22","61","64,86","0","5782","2018","5","10","6","25"
"2417","5","22","95","56,99","0","5712","2018","5","10","6","26"
"2418","2","22","61","64,86","0","5782","2018","5","10","6","26"
"2419","5","22","95","57,15","0","5718","2018","5","10","6","27"
"2420","2","22","61","64,86","0","5788","2018","5","10","6","27"
"2421","5","22","95","57,15","0","5718","2018","5","10","6","28"
"2422","2","22","61","64,86","0","5788","2018","5","10","6","28"
"2423","5","22","95","57,15","0","5724","2018","5","10","6","29"
"2424","2","22","61","64,86","0","5788","2018","5","10","6","29"
"2425","5","22","95","57,63","0","5724","2018","5","10","6","30"
"2426","2","22","61","64,86","0","5794","2018","5","10","6","30"
"2427","5","22","95","57,79","0","5730","2018","5","10","6","31"
"2428","2","22","61","64,86","0","5794","2018","5","10","6","31"
"2429","5","22","95","57,15","0","5736","2018","5","10","6","32"
"2430","2","22","61","64,86","0","5794","2018","5","10","6","32"
"2431","5","22","95","57,15","0","5736","2018","5","10","6","33"
"2432","2","22","61","64,86","0","5800","2018","5","10","6","33"
"2433","5","22","95","57,15","0","5741","2018","5","10","6","34"
"2434","2","22","61","64,86","0","5800","2018","5","10","6","34"
"2435","5","22","95","57,15","0","5741","2018","5","10","6","35"
"2436","2","22","61","64,86","0","5800","2018","5","10","6","35"
"2437","5","22","95","57,15","0","5747","2018","5","10","6","36"
"2438","2","22","61","64,86","0","5806","2018","5","10","6","36"
"2439","5","23","94","57,15","0","5747","2018","5","10","6","37"
"2440","2","22","61","64,86","0","5806","2018","5","10","6","37"
"2441","5","22","95","57,15","0","5753","2018","5","10","6","38"
"2442","2","22","61","64,86","0","5806","2018","5","10","6","38"
"2443","5","23","94","57,15","0","5753","2018","5","10","6","39"
"2444","2","22","61","64,86","0","5812","2018","5","10","6","39"
"2445","5","22","95","57,15","0","5753","2018","5","10","6","40"
"2446","2","22","61","64,86","0","5812","2018","5","10","6","40"
"2447","5","23","94","57,15","0","5759","2018","5","10","6","41"
"2448","2","22","61","65,02","0","5812","2018","5","10","6","41"
"2449","5","23","94","57,47","0","5759","2018","5","10","6","42"
"2450","2","23","60","64,86","0","5812","2018","5","10","6","42"
"2451","5","23","94","57,47","0","5759","2018","5","10","6","43"
"2452","2","23","60","64,86","0","5812","2018","5","10","6","43"
"2453","5","23","94","57,31","0","5765","2018","5","10","6","44"
"2454","2","23","60","64,86","0","5818","2018","5","10","6","44"
"2455","5","23","94","57,31","0","5765","2018","5","10","6","45"
"2456","2","23","60","64,86","0","5818","2018","5","10","6","45"
"2457","5","23","94","57,31","0","5765","2018","5","10","6","46"
"2458","2","23","60","65,02","0","5818","2018","5","10","6","46"
"2459","5","23","94","57,47","0","5765","2018","5","10","6","47"
"2460","2","23","60","65,02","0","5818","2018","5","10","6","47"
"2461","5","23","94","57,47","0","5765","2018","5","10","6","48"
"2462","2","23","60","65,02","0","5818","2018","5","10","6","48"
"2463","5","23","94","57,63","0","5771","2018","5","10","6","49"
"2464","2","23","60","65,02","0","5818","2018","5","10","6","49"
"2465","5","23","94","57,63","0","5771","2018","5","10","6","50"
"2466","2","23","60","64,86","0","5818","2018","5","10","6","50"
"2467","5","23","94","57,79","0","5771","2018","5","10","6","51"
"2468","2","23","60","65,02","0","5818","2018","5","10","6","51"
"2469","5","23","94","57,63","0","5771","2018","5","10","6","52"
"2470","2","23","60","65,02","0","5818","2018","5","10","6","52"
"2471","5","23","94","57,63","0","5771","2018","5","10","6","53"
"2472","2","23","60","64,86","0","5818","2018","5","10","6","53"
"2473","5","23","94","57,63","0","5771","2018","5","10","6","54"
"2474","2","23","60","64,86","0","5824","2018","5","10","6","54"
"2475","5","23","94","57,79","0","5777","2018","5","10","6","55"
"2476","2","23","59","64,86","0","5824","2018","5","10","6","55"
"2477","5","23","94","57,95","0","5777","2018","5","10","6","56"
"2478","2","23","59","64,86","0","5824","2018","5","10","6","56"
"2479","5","23","94","57,47","0","5777","2018","5","10","6","57"
"2480","2","23","59","64,86","0","5824","2018","5","10","6","57"
"2481","5","23","94","57,47","0","5777","2018","5","10","6","58"
"2482","2","23","59","64,86","0","5824","2018","5","10","6","58"
"2483","5","23","94","57,47","0","5777","2018","5","10","6","59"
"2484","2","24","59","64,86","0","5829","2018","5","10","6","59"
"2485","5","23","94","57,47","0","5782","2018","5","10","7","0"
"2486","2","24","59","64,86","0","5829","2018","5","10","7","0"
"2487","5","23","94","57,47","0","5782","2018","5","10","7","1"
"2488","2","24","59","64,86","0","5829","2018","5","10","7","1"
"2489","5","24","94","57,47","0","5782","2018","5","10","7","2"
"2490","2","24","59","64,86","0","5829","2018","5","10","7","2"
"2491","5","24","94","57,47","0","5782","2018","5","10","7","3"
"2492","2","24","59","64,86","0","5829","2018","5","10","7","3"
"2493","5","24","94","57,47","0","5782","2018","5","10","7","4"
"2494","2","24","59","64,86","0","5829","2018","5","10","7","4"
"2495","5","24","94","57,47","0","5782","2018","5","10","7","5"
"2496","2","24","59","64,86","0","5829","2018","5","10","7","5"
"2497","5","24","94","57,31","0","5788","2018","5","10","7","6"
"2498","2","24","59","64,86","0","5829","2018","5","10","7","6"
"2499","5","24","94","57,31","0","5788","2018","5","10","7","7"
"2500","2","24","59","65,02","0","5829","2018","5","10","7","7"
"2501","5","24","94","57,15","0","5788","2018","5","10","7","8"
"2502","2","24","58","64,86","0","5829","2018","5","10","7","8"
"2503","5","24","94","56,99","0","5794","2018","5","10","7","9"
"2504","2","24","58","64,86","0","5829","2018","5","10","7","9"
"2505","5","24","94","56,99","0","5794","2018","5","10","7","10"
"2506","2","24","58","64,86","0","5835","2018","5","10","7","10"
"2507","5","24","94","56,99","0","5794","2018","5","10","7","11"
"2508","2","24","58","64,86","0","5835","2018","5","10","7","11"
"2509","5","24","94","56,83","0","5794","2018","5","10","7","12"
"2510","2","24","58","64,86","0","5835","2018","5","10","7","12"
"2511","5","24","94","56,83","0","5800","2018","5","10","7","13"
"2512","2","24","58","64,86","0","5835","2018","5","10","7","13"
"2513","5","24","94","56,83","0","5806","2018","5","10","7","14"
"2514","2","24","58","65,02","0","5835","2018","5","10","7","14"
"2515","5","24","94","56,83","0","5794","2018","5","10","7","15"
"2516","2","24","57","64,86","0","5835","2018","5","10","7","15"
"2517","5","24","94","56,99","0","5788","2018","5","10","7","16"
"2518","2","24","57","64,86","0","5835","2018","5","10","7","16"
"2519","5","24","94","56,83","0","5788","2018","5","10","7","17"
"2520","2","24","57","64,86","0","5835","2018","5","10","7","17"
"2521","5","24","94","56,83","0","5788","2018","5","10","7","18"
"2522","2","24","57","64,86","0","5835","2018","5","10","7","18"
"2523","5","24","94","56,83","0","5788","2018","5","10","7","19"
"2524","2","24","57","64,86","0","5835","2018","5","10","7","19"
"2525","5","24","94","56,83","0","5788","2018","5","10","7","20"
"2526","2","24","56","64,86","0","5835","2018","5","10","7","20"
"2527","5","24","94","56,99","0","5788","2018","5","10","7","21"
"2528","2","24","56","64,86","0","5835","2018","5","10","7","21"
"2529","5","24","94","56,99","0","5788","2018","5","10","7","22"
"2530","2","24","56","64,86","0","5835","2018","5","10","7","22"
"2531","5","24","94","56,99","0","5788","2018","5","10","7","23"
"2532","2","24","56","65,02","0","5835","2018","5","10","7","23"
"2533","5","24","94","56,99","0","5788","2018","5","10","7","24"
"2534","2","24","56","65,02","0","5835","2018","5","10","7","24"
"2535","5","24","93","56,99","0","5788","2018","5","10","7","25"
"2536","2","24","55","64,86","0","5835","2018","5","10","7","25"
"2537","5","24","93","56,83","0","5788","2018","5","10","7","26"
"2538","2","24","55","65,02","0","5835","2018","5","10","7","26"
"2539","5","24","93","57,15","0","5794","2018","5","10","7","27"
"2540","2","24","55","65,02","0","5841","2018","5","10","7","27"
"2541","5","24","93","57,31","0","5794","2018","5","10","7","28"
"2542","2","24","54","65,02","0","5841","2018","5","10","7","28"
"2543","5","24","93","57,31","0","5794","2018","5","10","7","29"
"2544","2","24","55","65,02","0","5841","2018","5","10","7","29"
"2545","5","24","93","57,15","0","5794","2018","5","10","7","30"
"2546","2","24","54","65,02","0","5841","2018","5","10","7","30"
"2547","5","24","93","57,47","0","5800","2018","5","10","7","31"
"2548","2","24","54","65,02","0","5841","2018","5","10","7","31"
"2549","5","24","93","57,15","0","5800","2018","5","10","7","32"
"2550","2","24","53","65,02","0","5847","2018","5","10","7","32"
"2551","5","24","93","57,15","0","5800","2018","5","10","7","33"
"2552","2","24","52","65,02","0","5847","2018","5","10","7","33"
"2553","5","24","93","57,15","0","5800","2018","5","10","7","34"
"2554","2","24","50","65,18","0","5847","2018","5","10","7","34"
"2555","5","24","93","57,15","0","5800","2018","5","10","7","35"
"2556","2","24","50","65,18","0","5847","2018","5","10","7","35"
"2557","5","24","93","57,31","0","5800","2018","5","10","7","36"
"2558","2","24","49","65,18","0","5847","2018","5","10","7","36"
"2559","5","24","93","57,15","0","5806","2018","5","10","7","37"
"2560","2","24","48","65,18","0","5847","2018","5","10","7","37"
"2561","5","24","93","57,31","0","5806","2018","5","10","7","38"
"2562","2","24","48","65,18","0","5847","2018","5","10","7","38"
"2563","5","24","90","57,15","0","5806","2018","5","10","7","39"
"2564","2","24","48","65,66","0","5847","2018","5","10","7","39"
"2565","5","24","90","57,15","0","5806","2018","5","10","7","40"
"2566","2","24","48","65,18","0","5847","2018","5","10","7","40"
"2567","5","24","90","57,15","0","5806","2018","5","10","7","41"
"2568","2","24","48","65,18","0","5853","2018","5","10","7","41"
"2569","5","24","90","57,15","0","5812","2018","5","10","7","42"
"2570","2","24","48","65,18","0","5853","2018","5","10","7","42"
"2571","5","24","90","56,99","0","5812","2018","5","10","7","43"
"2572","2","24","48","65,34","0","5853","2018","5","10","7","43"
"2573","5","24","90","56,99","0","5818","2018","5","10","7","44"
"2574","2","24","48","65,34","0","5859","2018","5","10","7","44"
"2575","5","24","90","56,67","0","5818","2018","5","10","7","45"
"2576","2","24","48","65,34","0","5859","2018","5","10","7","45"
"2577","5","24","90","56,67","0","5818","2018","5","10","7","46"
"2578","2","25","47","65,34","0","5859","2018","5","10","7","46"
"2579","5","24","90","56,67","0","5824","2018","5","10","7","47"
"2580","2","25","47","65,18","0","5859","2018","5","10","7","47"
"2581","5","25","89","56,67","0","5824","2018","5","10","7","48"
"2582","2","25","47","65,18","0","5859","2018","5","10","7","48"
"2583","5","25","86","56,67","0","5824","2018","5","10","7","49"
"2584","2","25","46","65,18","0","5859","2018","5","10","7","49"
"2585","5","25","86","56,83","0","5829","2018","5","10","7","50"
"2586","2","25","46","65,18","0","5859","2018","5","10","7","50"
"2587","5","25","86","56,67","1","5829","2018","5","10","7","51"
"2588","2","25","46","65,34","0","5865","2018","5","10","7","51"
"2589","5","25","84","56,67","1","5824","2018","5","10","7","52"
"2590","2","25","46","65,18","0","5859","2018","5","10","7","52"
"2591","5","25","82","56,67","0","5818","2018","5","10","7","53"
"2592","2","25","45","65,34","0","5859","2018","5","10","7","53"
"2593","5","25","82","56,67","0","5824","2018","5","10","7","54"
"2594","2","25","45","65,34","0","5859","2018","5","10","7","54"
"2595","5","25","80","56,67","1","5835","2018","5","10","7","55"
"2596","2","25","45","65,34","0","5865","2018","5","10","7","55"
"2597","5","26","81","56,67","1","5829","2018","5","10","7","56"
"2598","2","25","44","65,34","0","5865","2018","5","10","7","56"
"2599","5","26","81","56,83","1","5829","2018","5","10","7","57"
"2600","2","25","44","65,5","0","5865","2018","5","10","7","57"
"2601","5","26","80","56,99","1","5829","2018","5","10","7","58"
"2602","2","25","43","65,5","0","5865","2018","5","10","7","58"
