,HUMEDAD DE LA TIERRA,HUMEDAD RELATIVA,INTENSIDAD LUMÍNICA,TEMPERATURA
2018-05-10 13:30:00,50.25,46.0,5859.0,31.0
2018-05-10 13:31:00,50.25,48.0,5859.0,31.0
2018-05-10 13:32:00,50.57,48.0,5859.0,31.0
2018-05-10 13:33:00,50.25,48.0,5865.0,31.0
2018-05-10 13:34:00,50.25,48.0,5865.0,31.0
2018-05-10 13:35:00,50.41,48.0,5829.0,31.0
2018-05-10 13:36:00,50.25,49.0,5818.0,31.0
2018-05-10 13:37:00,50.25,49.0,5818.0,30.0
2018-05-10 13:38:00,50.41,49.0,5847.0,30.0
2018-05-10 13:39:00,50.25,50.0,5841.0,30.0
2018-05-10 13:40:00,50.09,51.0,5847.0,30.0
2018-05-10 13:41:00,49.93,51.0,5853.0,30.0
2018-05-10 13:42:00,50.57,49.0,5859.0,30.0
2018-05-10 13:43:00,49.61,49.0,5912.0,30.0
2018-05-10 13:44:00,50.57,48.0,5870.0,31.0
2018-05-10 13:45:00,49.61,49.0,5894.0,31.0
2018-05-10 13:46:00,49.77,48.0,5853.0,31.0
2018-05-10 13:47:00,49.93,46.0,5859.0,31.0
2018-05-10 13:48:00,49.45,45.0,5865.0,31.0
2018-05-10 13:49:00,49.45,45.0,5865.0,31.0
2018-05-10 13:50:00,49.45,45.0,5847.0,31.0
2018-05-10 13:51:00,49.77,46.0,5859.0,31.0
2018-05-10 13:52:00,49.61,46.0,5859.0,31.0
2018-05-10 13:53:00,49.29,46.0,5859.0,31.0
2018-05-10 13:54:00,49.29,46.0,5859.0,31.0
2018-05-10 13:55:00,49.29,46.0,5847.0,31.0
2018-05-10 13:56:00,49.29,46.0,5835.0,31.0
2018-05-10 13:57:00,49.77,45.0,5847.0,31.0
2018-05-10 13:58:00,49.29,46.0,5847.0,31.0
2018-05-10 13:59:00,49.29,47.0,5865.0,31.0
2018-05-10 14:00:00,49.29,46.0,5847.0,31.0
2018-05-10 14:01:00,49.77,46.0,5824.0,31.0
2018-05-10 14:02:00,49.61,46.0,5818.0,31.0
2018-05-10 14:03:00,49.77,47.0,5818.0,30.0
2018-05-10 14:04:00,49.45,47.0,5818.0,30.0
2018-05-10 14:05:00,49.61,47.0,5812.0,30.0
2018-05-10 14:06:00,49.29,48.0,5806.0,30.0
2018-05-10 14:07:00,49.45,48.0,5806.0,30.0
2018-05-10 14:08:00,48.97,49.0,5806.0,30.0
2018-05-10 14:09:00,49.13,50.0,5812.0,30.0
2018-05-10 14:10:00,49.45,50.0,5824.0,30.0
2018-05-10 14:11:00,48.97,51.0,5818.0,30.0
2018-05-10 14:12:00,49.29,51.0,5818.0,30.0
2018-05-10 14:13:00,49.29,51.0,5818.0,30.0
2018-05-10 14:14:00,49.13,51.0,5859.0,30.0
2018-05-10 14:15:00,48.97,51.0,5818.0,30.0
2018-05-10 14:16:00,48.97,51.0,5806.0,30.0
2018-05-10 14:17:00,48.81,50.0,5806.0,30.0
2018-05-10 14:18:00,49.13,51.0,5806.0,30.0
2018-05-10 14:19:00,48.65,53.0,5800.0,30.0
2018-05-10 14:20:00,48.81,54.0,5800.0,29.0
2018-05-10 14:21:00,48.81,54.0,5800.0,29.0
2018-05-10 14:22:00,48.81,54.0,5800.0,29.0
2018-05-10 14:23:00,48.65,56.0,5800.0,28.0
2018-05-10 14:24:00,48.65,56.0,5806.0,28.0
2018-05-10 14:25:00,48.65,56.0,5800.0,28.0
2018-05-10 14:26:00,48.65,57.0,5800.0,28.0
2018-05-10 14:27:00,48.65,57.0,5806.0,28.0
2018-05-10 14:28:00,48.49,58.0,5812.0,28.0
2018-05-10 14:29:00,48.81,59.0,5812.0,28.0
2018-05-10 14:30:00,48.32,59.0,5812.0,28.0
2018-05-10 14:31:00,48.16,59.0,5812.0,28.0
2018-05-10 14:32:00,48.49,60.0,5818.0,28.0
2018-05-10 14:33:00,48.16,59.0,5824.0,28.0
2018-05-10 14:34:00,48.32,60.0,5824.0,28.0
2018-05-10 14:35:00,48.16,60.0,5818.0,28.0
2018-05-10 14:36:00,48.32,61.0,5812.0,28.0
