TIME,HUMEDAD DE LA TIERRA,HUMEDAD RELATIVA,INTENSIDAD LUMÍNICA,NIVEL UV,TEMPERATURA
2018-05-23 12:20:00,21.04,0,1888,0,0
2018-05-23 12:21:00,21.2,0,1964,0,0
2018-05-23 12:23:00,21.2,0,2046,0,0
2018-05-23 12:24:00,21.36,0,2041,0,0
2018-05-23 12:25:00,21.2,0,1953,0,0
2018-05-23 12:26:00,21.2,0,2082,0,0
2018-05-23 12:27:00,21.36,0,2087,0,0
2018-05-23 12:28:00,21.36,0,1958,0,0
2018-05-23 12:29:00,21.36,0,2070,0,0
2018-05-23 12:30:00,21.36,0,2117,0,0
2018-05-23 12:31:00,21.36,0,2082,0,0
2018-05-23 12:32:00,21.36,0,1999,0,0
2018-05-23 12:33:00,21.36,0,1947,0,0
2018-05-23 12:34:00,21.52,0,2117,0,0
2018-05-23 12:35:00,21.52,0,1982,0,0
2018-05-23 12:36:00,21.52,0,2070,0,0
2018-05-23 12:37:00,21.52,0,1970,0,0
2018-05-23 12:38:00,21.52,0,1970,0,0
2018-05-23 12:39:00,21.36,0,1847,0,0
2018-05-23 12:40:00,21.36,0,1859,0,0
2018-05-23 12:41:00,21.36,0,1870,0,0
2018-05-23 12:42:00,21.2,0,1917,0,0
2018-05-23 12:43:00,21.2,0,2228,0,0
2018-05-23 12:44:00,21.2,0,2252,0,0
2018-05-23 12:45:00,21.2,0,2123,0,0
2018-05-23 12:46:00,21.2,0,2234,0,0
2018-05-23 12:47:00,21.2,0,2170,0,0
2018-05-23 12:48:00,21.2,0,2193,0,0
2018-05-23 12:49:00,21.2,0,2152,0,0
2018-05-23 12:50:00,21.2,0,2117,0,0
2018-05-23 12:51:00,21.04,0,2052,0,0
2018-05-23 12:52:00,21.04,0,1994,0,0
2018-05-23 12:53:00,21.04,0,2058,0,0
2018-05-23 12:54:00,20.88,0,2193,0,0
2018-05-23 12:55:00,20.88,0,2363,0,0
2018-05-23 12:56:00,20.88,0,2234,0,0
2018-05-23 12:57:00,20.72,0,2228,0,0
2018-05-23 12:58:00,20.72,0,2082,0,0
2018-05-23 12:59:00,20.72,0,2228,0,0
2018-05-23 13:00:00,20.72,0,2322,0,0
2018-05-23 13:01:00,20.72,0,2146,0,0
2018-05-23 13:02:00,20.72,0,2052,0,0
2018-05-23 13:03:00,20.56,0,2111,0,0
2018-05-23 13:04:00,20.56,0,2087,0,0
2018-05-23 13:05:00,20.56,0,2029,0,0
2018-05-23 13:06:00,20.56,0,2217,0,0
2018-05-23 13:07:00,20.56,0,2234,0,0
2018-05-23 13:08:00,20.72,0,2152,0,0
2018-05-23 13:09:00,20.56,0,2287,0,0
2018-05-23 13:10:00,20.56,0,2222,0,0
2018-05-23 13:11:00,20.56,0,2281,0,0
2018-05-23 13:12:00,20.4,0,2346,0,0
2018-05-23 13:13:00,20.4,0,2281,0,0
2018-05-23 13:14:00,20.56,0,2211,0,0
2018-05-23 13:15:00,20.56,0,2140,0,0
2018-05-23 13:16:00,20.56,0,2046,0,0
2018-05-23 13:17:00,20.56,0,2058,0,0
2018-05-23 13:18:00,20.56,0,2023,0,0
2018-05-23 13:19:00,20.4,0,1976,0,0
2018-05-23 13:20:00,20.4,0,1953,0,0
2018-05-23 13:21:00,20.56,0,2017,0,0
2018-05-23 13:22:00,20.4,0,1976,0,0
2018-05-23 13:23:00,20.4,0,1923,0,0
2018-05-23 13:24:00,20.56,0,2023,0,0
2018-05-23 13:25:00,20.72,0,1953,0,0
2018-05-23 13:26:00,20.56,0,1900,0,0
2018-05-23 13:27:00,20.56,0,1888,0,0
2018-05-23 13:28:00,20.56,0,1700,0,0
2018-05-23 13:29:00,20.56,0,1835,0,0
2018-05-23 13:30:00,20.56,0,1049,0,0
2018-05-23 13:31:00,20.56,0,950,0,0
2018-05-23 13:32:00,20.56,0,651,0,0
2018-05-23 13:33:00,20.56,0,439,0,0
2018-05-23 13:34:00,20.72,0,809,0,0
2018-05-23 13:35:00,20.72,0,1243,0,0
2018-05-23 13:36:00,20.72,0,1425,0,0
2018-05-23 13:37:00,20.72,0,826,0,0
2018-05-23 13:38:00,20.88,0,563,0,0
2018-05-23 13:39:00,20.72,0,967,0,0
2018-05-23 13:40:00,20.72,0,938,0,0
2018-05-23 13:41:00,20.56,0,780,0,0
2018-05-23 13:42:00,20.56,0,662,0,0
2018-05-23 13:43:00,20.4,0,539,0,0
2018-05-23 13:44:00,20.4,0,457,0,0
2018-05-23 13:45:00,20.4,0,662,0,0
2018-05-23 13:46:00,20.4,0,598,0,0
2018-05-23 13:48:00,20.24,0,486,0,0
2018-05-23 13:49:00,20.08,0,645,0,0
2018-05-23 13:50:00,20.08,0,674,0,0
2018-05-23 13:51:00,19.92,0,639,0,0
2018-05-23 13:52:00,19.76,0,592,0,0
2018-05-23 13:53:00,18.95,0,762,0,0
2018-05-23 13:54:00,18.31,0,398,0,0
2018-05-23 13:55:00,17.99,0,656,7,0
2018-05-23 13:56:00,18.31,0,668,5,0
2018-05-23 13:57:00,17.99,0,357,1,0
2018-05-23 13:58:00,17.67,0,240,8,0
2018-05-23 13:59:00,17.67,0,580,6,0
2018-05-23 14:00:00,17.67,0,475,1,0
2018-05-23 14:01:00,17.51,0,486,0,0
2018-05-23 14:02:00,17.35,0,369,0,0
2018-05-23 14:03:00,17.19,0,498,0,0
2018-05-23 14:04:00,17.35,0,563,0,0
2018-05-24 10:08:00,0.34,0,2375,0,0
2018-05-24 10:09:00,0.5,0,2269,0,0
2018-05-24 10:10:00,0.34,0,3366,0,0
2018-05-24 10:11:00,0.34,0,3131,0,0
2018-05-24 10:12:00,0.5,0,3073,0,0
2018-05-24 10:15:00,0.0,0,0,0,0
2018-05-24 10:16:00,0.34,0,2692,0,0
2018-05-24 10:17:00,0.34,0,2674,0,0
