,HUMEDAD DE LA TIERRA,HUMEDAD RELATIVA,INTENSIDAD LUMÍNICA,TEMPERATURA
2018-06-08 17:15:00,82.35,31.0,0.0,28.0
2018-06-08 17:16:00,82.51,31.0,0.0,28.0
2018-06-08 17:17:00,82.35,31.0,0.0,28.0
2018-06-08 17:18:00,82.51,31.0,0.0,28.0
2018-06-08 17:19:00,82.35,31.0,0.0,28.0
2018-06-08 17:20:00,82.35,31.0,0.0,28.0
2018-06-08 17:21:00,82.35,31.0,0.0,28.0
2018-06-08 17:22:00,82.35,31.0,0.0,28.0
2018-06-08 17:23:00,82.35,31.0,0.0,28.0
2018-06-08 17:24:00,82.19,31.0,0.0,28.0
2018-06-08 17:25:00,82.19,31.0,0.0,28.0
2018-06-08 17:26:00,82.19,31.0,0.0,28.0
2018-06-08 17:27:00,82.03,31.0,0.0,28.0
2018-06-08 17:28:00,82.03,31.0,0.0,28.0
2018-06-08 17:29:00,82.03,31.0,0.0,28.0
2018-06-08 17:30:00,82.03,31.0,0.0,28.0
2018-06-08 17:31:00,82.03,31.0,0.0,28.0
2018-06-08 17:32:00,82.03,31.0,0.0,28.0
2018-06-08 17:33:00,82.03,31.0,0.0,28.0
2018-06-08 17:34:00,81.87,31.0,0.0,28.0
2018-06-08 17:35:00,82.03,31.0,0.0,28.0
2018-06-08 17:36:00,82.03,31.0,0.0,28.0
2018-06-08 17:37:00,82.03,31.0,0.0,28.0
2018-06-08 17:38:00,82.03,31.0,0.0,28.0
2018-06-08 17:39:00,82.03,31.0,0.0,28.0
2018-06-08 17:40:00,82.03,31.0,0.0,28.0
2018-06-08 17:41:00,82.03,31.0,0.0,28.0
2018-06-08 17:42:00,82.03,31.0,0.0,27.0
2018-06-08 17:43:00,82.03,32.0,0.0,28.0
2018-06-08 17:44:00,82.03,32.0,0.0,28.0
2018-06-08 17:45:00,82.03,31.0,0.0,28.0
2018-06-08 17:46:00,82.03,32.0,0.0,28.0
2018-06-08 17:47:00,81.87,31.0,0.0,28.0
2018-06-08 17:48:00,82.03,31.0,0.0,28.0
2018-06-08 17:49:00,82.03,31.0,0.0,28.0
2018-06-08 17:50:00,82.03,31.0,0.0,27.0
2018-06-08 17:51:00,82.03,31.0,0.0,28.0
2018-06-08 17:52:00,82.03,32.0,0.0,28.0
2018-06-08 17:53:00,82.03,31.0,0.0,27.0
2018-06-08 17:54:00,82.03,32.0,0.0,27.0
2018-06-08 17:55:00,82.03,31.0,0.0,27.0
2018-06-08 17:56:00,82.03,32.0,0.0,27.0
2018-06-08 17:57:00,82.03,32.0,0.0,27.0
2018-06-08 17:58:00,81.87,31.0,0.0,27.0
2018-06-08 17:59:00,82.51,32.0,0.0,27.0
2018-06-08 18:00:00,82.19,32.0,0.0,27.0
2018-06-08 18:01:00,82.19,31.0,0.0,27.0
2018-06-08 18:02:00,82.19,31.0,0.0,27.0
2018-06-08 18:03:00,82.19,32.0,0.0,27.0
2018-06-08 18:04:00,82.19,31.0,0.0,27.0
2018-06-08 18:05:00,82.19,31.0,0.0,27.0
2018-06-08 18:06:00,82.19,32.0,0.0,27.0
2018-06-08 18:07:00,82.19,31.0,0.0,27.0
2018-06-08 18:08:00,82.19,32.0,0.0,27.0
2018-06-08 18:09:00,82.19,32.0,0.0,27.0
2018-06-08 18:10:00,82.19,32.0,0.0,27.0
2018-06-08 18:11:00,82.19,32.0,0.0,27.0
2018-06-08 18:12:00,82.19,32.0,0.0,27.0
2018-06-08 18:13:00,82.19,32.0,0.0,27.0
2018-06-08 18:14:00,82.19,32.0,0.0,27.0
2018-06-08 18:15:00,82.35,32.0,0.0,27.0
2018-06-08 18:16:00,82.03,32.0,0.0,27.0
2018-06-08 18:17:00,82.03,32.0,0.0,27.0
2018-06-08 18:18:00,82.35,32.0,0.0,27.0
2018-06-08 18:19:00,82.35,32.0,0.0,27.0
2018-06-08 18:20:00,82.51,33.0,0.0,27.0
2018-06-08 18:21:00,82.51,32.0,0.0,27.0
2018-06-08 18:22:00,82.51,32.0,0.0,27.0
2018-06-08 18:23:00,82.67,32.0,0.0,27.0
2018-06-08 18:24:00,82.67,32.0,0.0,27.0
2018-06-08 18:25:00,82.67,33.0,0.0,27.0
2018-06-08 18:26:00,82.67,33.0,0.0,27.0
2018-06-08 18:27:00,82.83,33.0,0.0,27.0
2018-06-08 18:28:00,82.67,33.0,0.0,27.0
2018-06-08 18:29:00,82.67,32.0,0.0,27.0
2018-06-08 18:30:00,82.67,33.0,0.0,27.0
2018-06-08 18:31:00,82.83,33.0,0.0,27.0
2018-06-08 18:32:00,82.83,33.0,0.0,27.0
2018-06-08 18:33:00,82.83,33.0,0.0,27.0
2018-06-08 18:34:00,82.83,33.0,0.0,27.0
2018-06-08 18:35:00,82.83,32.0,0.0,27.0
2018-06-08 18:36:00,82.83,32.0,0.0,27.0
2018-06-08 18:37:00,82.83,32.0,0.0,27.0
2018-06-08 18:38:00,82.83,32.0,0.0,27.0
2018-06-08 18:39:00,82.99,33.0,0.0,27.0
2018-06-08 18:40:00,82.99,32.0,0.0,27.0
2018-06-08 18:41:00,82.99,32.0,0.0,27.0
2018-06-08 18:42:00,82.99,33.0,0.0,27.0
2018-06-08 18:43:00,82.99,33.0,0.0,27.0
2018-06-08 18:44:00,82.99,33.0,0.0,27.0
2018-06-08 18:45:00,82.99,33.0,0.0,27.0
2018-06-08 18:46:00,82.99,34.0,0.0,27.0
2018-06-08 18:47:00,82.99,34.0,0.0,27.0
2018-06-08 18:48:00,82.99,33.0,0.0,27.0
2018-06-08 18:49:00,82.99,33.0,0.0,27.0
2018-06-08 18:50:00,82.99,33.0,0.0,27.0
2018-06-08 18:51:00,82.99,34.0,0.0,27.0
2018-06-08 18:52:00,82.99,34.0,0.0,27.0
2018-06-08 18:53:00,82.99,33.0,0.0,27.0
2018-06-08 18:54:00,82.99,33.0,0.0,27.0
2018-06-08 18:55:00,82.99,33.0,0.0,27.0
2018-06-08 18:56:00,82.99,33.0,0.0,27.0
2018-06-08 18:57:00,82.99,34.0,0.0,27.0
2018-06-08 18:58:00,82.99,34.0,0.0,27.0
2018-06-08 18:59:00,83.15,33.0,0.0,27.0
2018-06-08 19:00:00,83.15,34.0,0.0,27.0
2018-06-08 19:01:00,83.15,33.0,0.0,27.0
2018-06-08 19:02:00,82.99,34.0,0.0,27.0
2018-06-08 19:03:00,82.99,35.0,0.0,26.0
2018-06-08 19:04:00,82.99,35.0,0.0,26.0
2018-06-08 19:05:00,82.99,35.0,0.0,26.0
2018-06-08 19:06:00,82.99,35.0,0.0,26.0
2018-06-08 19:07:00,82.99,36.0,0.0,26.0
2018-06-08 19:08:00,82.99,35.0,0.0,26.0
2018-06-08 19:09:00,82.99,36.0,0.0,26.0
2018-06-08 19:10:00,82.99,36.0,0.0,26.0
2018-06-08 19:11:00,82.99,36.0,0.0,26.0
2018-06-08 19:12:00,82.99,36.0,0.0,26.0
2018-06-08 19:13:00,82.99,36.0,0.0,26.0
2018-06-08 19:14:00,82.99,36.0,0.0,26.0
2018-06-08 19:15:00,82.99,37.0,0.0,26.0
2018-06-08 19:16:00,82.99,37.0,0.0,26.0
2018-06-08 19:17:00,82.99,37.0,0.0,26.0
2018-06-08 19:18:00,82.99,38.0,0.0,26.0
2018-06-08 19:19:00,82.99,38.0,0.0,26.0
2018-06-08 19:20:00,82.99,39.0,0.0,26.0
2018-06-08 19:21:00,83.15,39.0,0.0,26.0
2018-06-08 19:22:00,82.99,39.0,0.0,26.0
2018-06-08 19:23:00,82.99,39.0,0.0,26.0
2018-06-08 19:24:00,83.15,40.0,0.0,26.0
2018-06-08 19:25:00,83.15,40.0,0.0,26.0
2018-06-08 19:26:00,83.15,41.0,0.0,26.0
2018-06-08 19:27:00,83.15,41.0,0.0,26.0
2018-06-08 19:28:00,82.99,41.0,0.0,26.0
2018-06-08 19:29:00,83.15,41.0,0.0,26.0
2018-06-08 19:30:00,83.15,41.0,0.0,26.0
2018-06-08 19:31:00,83.15,41.0,0.0,26.0
2018-06-08 19:32:00,83.15,42.0,0.0,26.0
2018-06-08 19:33:00,83.15,41.0,0.0,27.0
2018-06-08 19:34:00,82.99,41.0,0.0,27.0
2018-06-08 19:35:00,83.15,41.0,0.0,27.0
2018-06-08 19:36:00,83.15,41.0,0.0,27.0
2018-06-08 19:37:00,83.31,41.0,0.0,27.0
2018-06-08 19:38:00,83.31,41.0,0.0,27.0
2018-06-08 19:39:00,83.31,41.0,0.0,27.0
2018-06-08 19:40:00,83.15,41.0,0.0,27.0
2018-06-08 19:41:00,83.15,41.0,0.0,27.0
2018-06-08 19:42:00,83.15,41.0,0.0,27.0
2018-06-08 19:43:00,83.15,42.0,0.0,27.0
2018-06-08 19:44:00,83.15,41.0,0.0,27.0
2018-06-08 19:45:00,83.15,42.0,0.0,27.0
2018-06-08 19:46:00,83.15,42.0,0.0,27.0
2018-06-08 19:47:00,83.15,42.0,0.0,27.0
2018-06-08 19:48:00,83.15,42.0,0.0,27.0
2018-06-08 19:49:00,82.99,42.0,0.0,27.0
2018-06-08 19:50:00,82.99,43.0,0.0,27.0
2018-06-08 19:51:00,83.15,43.0,0.0,27.0
2018-06-08 19:52:00,83.15,43.0,0.0,27.0
2018-06-08 19:53:00,83.15,43.0,0.0,27.0
2018-06-08 19:54:00,83.15,43.0,0.0,27.0
2018-06-08 19:55:00,83.15,43.0,0.0,27.0
2018-06-08 19:56:00,83.15,43.0,0.0,27.0
2018-06-08 19:57:00,83.63,43.0,0.0,27.0
2018-06-08 19:58:00,83.63,43.0,0.0,27.0
2018-06-08 19:59:00,83.47,44.0,0.0,27.0
2018-06-08 20:00:00,83.47,44.0,0.0,27.0
2018-06-08 20:01:00,83.47,44.0,0.0,27.0
2018-06-08 20:02:00,83.31,44.0,0.0,27.0
2018-06-08 20:03:00,83.31,44.0,0.0,27.0
2018-06-08 20:04:00,83.15,44.0,0.0,27.0
2018-06-08 20:05:00,83.15,44.0,0.0,27.0
2018-06-08 20:06:00,82.99,44.0,0.0,27.0
2018-06-08 20:07:00,82.99,44.0,0.0,27.0
2018-06-08 20:08:00,83.15,44.0,0.0,27.0
2018-06-08 20:09:00,82.99,44.0,0.0,27.0
2018-06-08 20:10:00,82.99,44.0,0.0,27.0
2018-06-08 20:11:00,82.99,44.0,0.0,27.0
2018-06-08 20:12:00,82.99,44.0,0.0,27.0
2018-06-08 20:13:00,82.99,44.0,0.0,27.0
2018-06-08 20:14:00,82.99,44.0,0.0,27.0
2018-06-08 20:15:00,82.99,44.0,0.0,27.0
2018-06-08 20:16:00,82.83,45.0,0.0,26.0
2018-06-08 20:17:00,82.83,44.0,0.0,27.0
2018-06-08 20:18:00,83.15,44.0,0.0,27.0
2018-06-08 20:19:00,83.15,45.0,0.0,28.0
2018-06-08 20:20:00,83.15,45.0,0.0,28.0
2018-06-08 20:21:00,83.31,44.0,0.0,28.0
2018-06-08 20:22:00,83.31,44.0,0.0,28.0
2018-06-08 20:23:00,83.15,45.0,0.0,28.0
2018-06-08 20:24:00,83.31,45.0,0.0,28.0
2018-06-08 20:25:00,83.15,45.0,0.0,28.0
2018-06-08 20:26:00,83.31,45.0,0.0,28.0
2018-06-08 20:27:00,83.15,45.0,0.0,28.0
2018-06-08 20:28:00,83.15,45.0,0.0,28.0
2018-06-08 20:29:00,83.15,45.0,0.0,28.0
2018-06-08 20:30:00,83.15,45.0,0.0,28.0
2018-06-08 20:31:00,83.15,45.0,0.0,28.0
2018-06-08 20:32:00,83.15,45.0,0.0,28.0
2018-06-08 20:33:00,83.15,45.0,0.0,28.0
2018-06-08 20:34:00,83.15,45.0,0.0,28.0
2018-06-08 20:35:00,83.15,45.0,0.0,28.0
2018-06-08 20:36:00,83.15,45.0,0.0,28.0
2018-06-08 20:37:00,83.15,45.0,0.0,28.0
2018-06-08 20:38:00,83.15,45.0,0.0,28.0
2018-06-08 20:39:00,83.15,45.0,0.0,28.0
2018-06-08 20:40:00,83.15,45.0,0.0,28.0
2018-06-08 20:41:00,83.15,45.0,0.0,28.0
2018-06-08 20:42:00,83.15,45.0,0.0,28.0
2018-06-08 20:43:00,83.15,46.0,0.0,28.0
2018-06-08 20:44:00,83.15,46.0,0.0,28.0
2018-06-08 20:45:00,83.15,46.0,0.0,28.0
2018-06-08 20:46:00,83.15,46.0,0.0,28.0
2018-06-08 20:47:00,83.15,46.0,0.0,28.0
2018-06-08 20:48:00,83.15,46.0,0.0,28.0
2018-06-08 20:49:00,83.15,46.0,0.0,28.0
2018-06-08 20:50:00,83.31,46.0,0.0,28.0
2018-06-08 20:51:00,83.15,46.0,0.0,28.0
2018-06-08 20:52:00,82.99,45.0,0.0,28.0
2018-06-08 20:53:00,83.15,46.0,0.0,28.0
2018-06-08 20:54:00,83.15,46.0,0.0,28.0
2018-06-08 20:55:00,83.15,46.0,0.0,28.0
2018-06-08 20:56:00,83.15,46.0,0.0,28.0
2018-06-08 20:57:00,83.15,46.0,0.0,28.0
2018-06-08 20:58:00,83.15,46.0,0.0,28.0
2018-06-08 20:59:00,82.99,46.0,0.0,28.0
2018-06-08 21:00:00,83.15,46.0,0.0,28.0
2018-06-08 21:01:00,83.15,46.0,0.0,28.0
2018-06-08 21:02:00,82.99,46.0,0.0,28.0
2018-06-08 21:03:00,82.99,46.0,0.0,28.0
2018-06-08 21:04:00,82.99,46.0,0.0,28.0
2018-06-08 21:05:00,82.99,46.0,0.0,28.0
2018-06-08 21:06:00,82.99,46.0,0.0,28.0
2018-06-08 21:07:00,82.99,46.0,0.0,28.0
2018-06-08 21:08:00,82.99,46.0,0.0,28.0
2018-06-08 21:09:00,82.99,46.0,0.0,28.0
2018-06-08 21:10:00,83.15,46.0,0.0,28.0
2018-06-08 21:11:00,83.15,46.0,0.0,28.0
2018-06-08 21:12:00,83.15,46.0,0.0,28.0
2018-06-08 21:13:00,83.15,46.0,0.0,28.0
2018-06-08 21:14:00,83.15,46.0,0.0,28.0
2018-06-08 21:15:00,83.15,46.0,0.0,28.0
2018-06-08 21:16:00,83.15,46.0,0.0,28.0
2018-06-08 21:17:00,83.15,46.0,0.0,28.0
2018-06-08 21:18:00,60.2,46.0,0.0,28.0
2018-06-08 21:19:00,57.63,46.0,0.0,28.0
2018-06-08 21:20:00,60.04,46.0,0.0,28.0
2018-06-08 21:21:00,58.28,46.0,0.0,28.0
2018-06-08 21:22:00,58.76,46.0,0.0,28.0
2018-06-08 21:23:00,59.56,47.0,0.0,28.0
2018-06-08 21:24:00,59.56,46.0,0.0,28.0
2018-06-08 21:25:00,57.63,47.0,0.0,28.0
2018-06-08 21:26:00,58.44,46.0,0.0,28.0
2018-06-08 21:27:00,54.91,46.0,0.0,28.0
2018-06-08 21:28:00,59.08,46.0,0.0,28.0
2018-06-08 21:29:00,69.83,46.0,0.0,28.0
2018-06-08 21:30:00,69.19,46.0,0.0,28.0
2018-06-08 21:31:00,71.92,47.0,0.0,28.0
2018-06-08 21:32:00,69.67,47.0,0.0,28.0
2018-06-08 21:33:00,69.67,47.0,0.0,28.0
2018-06-08 21:34:00,73.84,47.0,0.0,28.0
2018-06-08 21:35:00,71.44,47.0,0.0,28.0
2018-06-08 21:36:00,72.88,47.0,0.0,28.0
2018-06-08 21:37:00,73.04,47.0,0.0,28.0
2018-06-08 21:38:00,73.52,47.0,0.0,28.0
2018-06-08 21:39:00,73.36,47.0,0.0,28.0
2018-06-08 21:40:00,73.84,47.0,0.0,28.0
2018-06-08 21:41:00,73.68,48.0,0.0,28.0
2018-06-08 21:42:00,74.49,48.0,0.0,28.0
2018-06-08 21:43:00,74.81,48.0,0.0,28.0
2018-06-08 21:44:00,74.33,48.0,0.0,28.0
2018-06-08 21:45:00,73.68,48.0,0.0,28.0
2018-06-08 21:46:00,74.17,47.0,0.0,28.0
2018-06-08 21:47:00,73.68,47.0,0.0,28.0
2018-06-08 21:48:00,74.0,47.0,0.0,28.0
2018-06-08 21:49:00,74.0,47.0,0.0,27.0
2018-06-08 21:50:00,73.2,47.0,0.0,27.0
2018-06-08 21:51:00,73.84,46.0,0.0,28.0
2018-06-08 21:52:00,74.0,47.0,0.0,28.0
2018-06-08 21:53:00,73.04,47.0,0.0,28.0
2018-06-08 21:54:00,73.52,47.0,0.0,28.0
2018-06-08 21:55:00,72.4,47.0,0.0,28.0
2018-06-08 21:56:00,72.72,47.0,0.0,28.0
2018-06-08 21:57:00,71.92,47.0,0.0,28.0
2018-06-08 21:58:00,72.4,47.0,0.0,28.0
2018-06-08 21:59:00,71.92,47.0,0.0,28.0
2018-06-08 22:00:00,71.92,47.0,0.0,28.0
2018-06-08 22:01:00,72.88,46.0,0.0,28.0
2018-06-08 22:02:00,73.52,47.0,0.0,28.0
2018-06-08 22:03:00,72.56,47.0,0.0,28.0
2018-06-08 22:04:00,72.56,48.0,0.0,28.0
2018-06-08 22:05:00,72.88,48.0,0.0,28.0
2018-06-08 22:06:00,73.2,48.0,0.0,28.0
2018-06-08 22:07:00,72.72,47.0,0.0,27.0
2018-06-08 22:08:00,72.4,47.0,0.0,27.0
2018-06-08 22:09:00,72.56,48.0,0.0,27.0
2018-06-08 22:10:00,73.2,47.0,0.0,27.0
2018-06-08 22:11:00,72.88,47.0,0.0,27.0
2018-06-08 22:12:00,73.68,47.0,0.0,27.0
2018-06-08 22:13:00,73.68,47.0,0.0,27.0
2018-06-08 22:14:00,75.29,48.0,0.0,27.0
2018-06-08 22:15:00,74.17,48.0,0.0,27.0
2018-06-08 22:16:00,74.65,47.0,0.0,27.0
2018-06-08 22:17:00,74.17,47.0,0.0,27.0
2018-06-08 22:18:00,74.0,47.0,0.0,27.0
2018-06-08 22:19:00,74.65,47.0,0.0,27.0
2018-06-08 22:20:00,74.81,47.0,0.0,27.0
2018-06-08 22:21:00,75.13,47.0,0.0,27.0
2018-06-08 22:22:00,75.61,47.0,0.0,27.0
2018-06-08 22:23:00,75.45,47.0,0.0,27.0
2018-06-08 22:24:00,75.13,47.0,0.0,27.0
2018-06-08 22:25:00,75.13,47.0,0.0,27.0
2018-06-08 22:26:00,75.45,47.0,0.0,27.0
2018-06-08 22:27:00,76.09,47.0,0.0,27.0
2018-06-08 22:28:00,76.09,47.0,0.0,27.0
2018-06-08 22:29:00,76.09,47.0,0.0,27.0
2018-06-08 22:30:00,75.77,47.0,0.0,27.0
2018-06-08 22:31:00,75.13,47.0,0.0,27.0
2018-06-08 22:32:00,75.13,47.0,0.0,27.0
2018-06-08 22:33:00,75.77,47.0,0.0,27.0
2018-06-08 22:34:00,75.93,47.0,0.0,27.0
2018-06-08 22:35:00,75.13,47.0,0.0,27.0
2018-06-08 22:36:00,76.09,47.0,0.0,27.0
2018-06-08 22:37:00,75.77,47.0,0.0,27.0
2018-06-08 22:38:00,75.61,47.0,0.0,27.0
2018-06-08 22:39:00,76.09,46.0,0.0,29.0
2018-06-08 22:40:00,76.09,47.0,0.0,28.0
2018-06-08 22:41:00,75.77,48.0,0.0,28.0
2018-06-08 22:42:00,75.61,48.0,0.0,28.0
2018-06-08 22:43:00,75.77,48.0,0.0,28.0
2018-06-08 22:44:00,75.45,47.0,0.0,28.0
2018-06-08 22:45:00,74.97,47.0,0.0,28.0
2018-06-08 22:46:00,74.81,47.0,0.0,28.0
2018-06-08 22:47:00,74.49,47.0,0.0,28.0
2018-06-08 22:48:00,75.77,47.0,0.0,28.0
2018-06-08 22:49:00,74.49,47.0,0.0,28.0
2018-06-08 22:50:00,74.17,47.0,0.0,28.0
2018-06-08 22:51:00,75.45,47.0,0.0,28.0
2018-06-08 22:52:00,76.57,47.0,0.0,28.0
2018-06-08 22:53:00,76.73,47.0,0.0,28.0
2018-06-08 22:54:00,76.57,47.0,0.0,28.0
2018-06-08 22:55:00,76.89,47.0,0.0,28.0
2018-06-08 22:56:00,76.89,47.0,0.0,28.0
2018-06-08 22:57:00,77.38,47.0,0.0,28.0
2018-06-08 22:58:00,77.21,46.0,0.0,28.0
2018-06-08 22:59:00,77.21,47.0,0.0,28.0
2018-06-08 23:00:00,77.05,47.0,0.0,28.0
2018-06-08 23:01:00,76.25,47.0,0.0,28.0
2018-06-08 23:02:00,76.57,47.0,0.0,28.0
2018-06-08 23:03:00,76.57,47.0,0.0,28.0
2018-06-08 23:04:00,76.57,47.0,0.0,28.0
2018-06-08 23:05:00,77.05,48.0,0.0,28.0
2018-06-08 23:06:00,76.57,48.0,0.0,28.0
2018-06-08 23:07:00,77.38,48.0,0.0,28.0
2018-06-08 23:08:00,76.57,48.0,0.0,28.0
2018-06-08 23:09:00,77.38,48.0,0.0,28.0
2018-06-08 23:10:00,77.38,48.0,0.0,28.0
2018-06-08 23:11:00,77.38,48.0,0.0,28.0
2018-06-08 23:12:00,77.38,47.0,0.0,28.0
2018-06-08 23:13:00,77.7,47.0,0.0,28.0
2018-06-08 23:14:00,76.89,47.0,0.0,28.0
2018-06-08 23:15:00,77.54,47.0,0.0,28.0
2018-06-08 23:16:00,77.86,47.0,0.0,28.0
2018-06-08 23:17:00,77.86,47.0,0.0,28.0
2018-06-08 23:18:00,77.7,47.0,0.0,28.0
2018-06-08 23:19:00,77.86,47.0,0.0,28.0
2018-06-08 23:20:00,77.38,47.0,0.0,28.0
2018-06-08 23:21:00,77.86,47.0,0.0,28.0
2018-06-08 23:22:00,77.7,46.0,0.0,29.0
2018-06-08 23:23:00,77.54,46.0,0.0,29.0
2018-06-08 23:24:00,77.86,45.0,0.0,29.0
2018-06-08 23:25:00,77.38,45.0,0.0,29.0
2018-06-08 23:26:00,77.38,46.0,0.0,28.0
2018-06-08 23:27:00,76.73,46.0,0.0,29.0
2018-06-08 23:28:00,76.41,46.0,0.0,29.0
2018-06-08 23:29:00,76.57,47.0,0.0,28.0
2018-06-08 23:30:00,76.25,47.0,0.0,28.0
2018-06-08 23:31:00,75.61,46.0,0.0,29.0
2018-06-08 23:32:00,76.89,48.0,0.0,28.0
2018-06-08 23:33:00,76.89,47.0,0.0,29.0
2018-06-08 23:34:00,76.89,47.0,0.0,29.0
2018-06-08 23:35:00,76.25,48.0,0.0,28.0
2018-06-08 23:36:00,76.57,48.0,0.0,28.0
2018-06-08 23:37:00,76.73,48.0,0.0,28.0
2018-06-08 23:38:00,76.73,48.0,0.0,28.0
2018-06-08 23:39:00,77.54,47.0,0.0,28.0
2018-06-08 23:40:00,77.38,46.0,0.0,29.0
2018-06-08 23:41:00,77.7,46.0,0.0,29.0
2018-06-08 23:42:00,77.38,46.0,0.0,29.0
2018-06-08 23:43:00,77.38,46.0,0.0,29.0
2018-06-08 23:44:00,76.89,46.0,0.0,29.0
2018-06-08 23:45:00,76.41,46.0,0.0,29.0
2018-06-08 23:46:00,75.93,47.0,0.0,29.0
2018-06-08 23:47:00,76.25,47.0,0.0,29.0
2018-06-08 23:48:00,75.61,47.0,0.0,29.0
2018-06-08 23:49:00,75.29,47.0,0.0,29.0
2018-06-08 23:50:00,77.05,47.0,0.0,29.0
2018-06-08 23:51:00,76.09,48.0,0.0,29.0
2018-06-08 23:52:00,75.45,46.0,0.0,29.0
2018-06-08 23:53:00,75.29,46.0,0.0,29.0
2018-06-08 23:54:00,75.93,46.0,0.0,29.0
2018-06-08 23:55:00,75.61,46.0,0.0,29.0
2018-06-08 23:56:00,76.25,46.0,0.0,29.0
2018-06-08 23:57:00,76.41,46.0,0.0,29.0
2018-06-08 23:58:00,76.09,46.0,0.0,29.0
2018-06-08 23:59:00,76.57,46.0,0.0,29.0
2018-06-09 00:00:00,75.61,46.0,0.0,29.0
2018-06-09 00:01:00,76.41,46.0,0.0,29.0
2018-06-09 00:02:00,76.09,46.0,0.0,29.0
2018-06-09 00:03:00,76.25,46.0,0.0,29.0
2018-06-09 00:04:00,76.41,46.0,0.0,29.0
2018-06-09 00:05:00,76.25,46.0,0.0,29.0
2018-06-09 00:06:00,76.41,46.0,0.0,29.0
2018-06-09 00:07:00,75.93,46.0,0.0,29.0
2018-06-09 00:08:00,76.57,46.0,0.0,29.0
2018-06-09 00:09:00,76.09,46.0,0.0,29.0
2018-06-09 00:10:00,76.25,46.0,0.0,29.0
2018-06-09 00:11:00,76.25,46.0,0.0,29.0
2018-06-09 00:12:00,76.25,46.0,0.0,29.0
2018-06-09 00:13:00,76.89,46.0,0.0,29.0
2018-06-09 00:14:00,77.05,46.0,0.0,29.0
2018-06-09 00:15:00,77.38,46.0,0.0,29.0
2018-06-09 00:16:00,77.05,46.0,0.0,29.0
2018-06-09 00:17:00,76.09,46.0,0.0,29.0
2018-06-09 00:18:00,76.09,46.0,0.0,29.0
2018-06-09 00:19:00,76.09,46.0,0.0,29.0
2018-06-09 00:20:00,75.93,46.0,0.0,29.0
2018-06-09 00:21:00,76.41,46.0,0.0,30.0
2018-06-09 00:22:00,76.57,46.0,0.0,30.0
2018-06-09 00:23:00,75.77,46.0,0.0,29.0
2018-06-09 00:24:00,75.77,46.0,0.0,29.0
2018-06-09 00:25:00,75.77,45.0,0.0,29.0
2018-06-09 00:26:00,75.93,45.0,0.0,29.0
2018-06-09 00:27:00,75.77,45.0,0.0,29.0
2018-06-09 00:28:00,76.09,45.0,0.0,29.0
2018-06-09 00:29:00,76.73,45.0,0.0,29.0
2018-06-09 00:30:00,76.41,46.0,0.0,29.0
2018-06-09 00:31:00,76.73,47.0,0.0,30.0
2018-06-09 00:32:00,76.41,47.0,0.0,30.0
2018-06-09 00:33:00,75.77,47.0,0.0,30.0
2018-06-09 00:34:00,76.25,47.0,0.0,30.0
2018-06-09 00:35:00,75.93,47.0,0.0,30.0
2018-06-09 00:36:00,76.09,47.0,0.0,30.0
2018-06-09 00:37:00,75.77,47.0,0.0,30.0
2018-06-09 00:38:00,75.61,47.0,0.0,30.0
2018-06-09 00:39:00,75.61,47.0,0.0,30.0
2018-06-09 00:40:00,75.61,46.0,0.0,30.0
2018-06-09 00:41:00,75.29,47.0,0.0,29.0
2018-06-09 00:42:00,74.65,47.0,0.0,29.0
2018-06-09 00:43:00,76.25,47.0,0.0,30.0
2018-06-09 00:44:00,76.41,47.0,0.0,30.0
2018-06-09 00:45:00,76.25,48.0,0.0,29.0
2018-06-09 00:46:00,75.45,48.0,0.0,30.0
2018-06-09 00:47:00,76.41,48.0,0.0,30.0
2018-06-09 00:48:00,76.09,48.0,0.0,30.0
2018-06-09 00:49:00,75.93,48.0,0.0,30.0
2018-06-09 00:50:00,75.61,48.0,0.0,30.0
2018-06-09 00:51:00,76.09,48.0,0.0,29.0
2018-06-09 00:52:00,75.61,48.0,0.0,30.0
2018-06-09 00:53:00,76.09,48.0,0.0,30.0
2018-06-09 00:54:00,75.77,48.0,0.0,30.0
2018-06-09 00:55:00,75.29,48.0,0.0,30.0
2018-06-09 00:56:00,75.61,48.0,0.0,30.0
2018-06-09 00:57:00,75.93,48.0,0.0,30.0
2018-06-09 00:58:00,74.97,48.0,0.0,30.0
2018-06-09 00:59:00,74.97,48.0,0.0,30.0
2018-06-09 01:00:00,74.65,47.0,0.0,30.0
2018-06-09 01:01:00,73.68,48.0,0.0,30.0
2018-06-09 01:02:00,76.09,49.0,0.0,30.0
2018-06-09 01:03:00,74.81,48.0,0.0,30.0
2018-06-09 01:04:00,73.36,48.0,0.0,30.0
2018-06-09 01:05:00,73.52,49.0,0.0,30.0
2018-06-09 01:06:00,74.0,49.0,0.0,30.0
2018-06-09 01:07:00,74.49,48.0,0.0,30.0
2018-06-09 01:08:00,74.17,49.0,0.0,30.0
2018-06-09 01:09:00,73.68,48.0,0.0,30.0
2018-06-09 01:10:00,74.65,48.0,0.0,30.0
2018-06-09 01:11:00,75.77,47.0,0.0,30.0
2018-06-09 01:12:00,74.65,47.0,0.0,30.0
2018-06-09 01:13:00,74.17,49.0,0.0,30.0
2018-06-09 01:14:00,74.17,51.0,0.0,30.0
