id_Variable;id_nodo;Temperatura;Humedad;Hum. Tierra;Nivel_UV;intlum;ano;MES;DIA;HORA;MINUTO;
23174;5;22;74;30,99;0;0;2018;5;26;23;15;
23175;2;31;91;82,19;0;0;2018;5;26;23;15;
23176;3;24;66;82,35;0;0;2018;5;26;23;15;
23177;8;-;78;39,18;0;0;2018;5;26;23;16;
23178;5;22;74;30,99;0;0;2018;5;26;23;16;
23179;3;24;66;82,35;0;0;2018;5;26;23;16;
23180;8;-;78;38,86;0;0;2018;5;26;23;17;
23181;5;22;74;30,99;0;0;2018;5;26;23;17;
23182;2;31;91;82,19;0;0;2018;5;26;23;17;
23183;3;24;66;82,35;0;0;2018;5;26;23;17;
23184;8;-;78;39,18;0;0;2018;5;26;23;18;
23185;5;22;74;30,99;0;0;2018;5;26;23;18;
23186;2;31;91;82,19;0;0;2018;5;26;23;18;
23187;3;24;66;82,35;0;0;2018;5;26;23;18;
23188;8;-;78;39,18;0;0;2018;5;26;23;19;
23189;5;22;74;30,99;0;0;2018;5;26;23;19;
23190;2;31;91;82,19;0;0;2018;5;26;23;19;
23191;3;24;66;82,35;0;0;2018;5;26;23;19;
23192;8;-;78;39,18;0;0;2018;5;26;23;20;
23193;5;22;74;30,99;0;0;2018;5;26;23;20;
23194;2;31;91;82,03;0;0;2018;5;26;23;20;
23195;3;24;67;82,35;0;0;2018;5;26;23;20;
23196;8;-;78;39,18;0;0;2018;5;26;23;21;
23197;5;22;75;30,99;0;0;2018;5;26;23;21;
23198;2;31;91;82,03;0;0;2018;5;26;23;21;
23199;3;24;67;82,35;0;0;2018;5;26;23;21;
23200;8;-;78;39,02;0;0;2018;5;26;23;22;
23201;5;22;75;30,83;0;0;2018;5;26;23;22;
23202;2;33;90;82,03;0;0;2018;5;26;23;22;
23203;3;24;67;82,35;0;0;2018;5;26;23;22;
23204;8;-;78;39,02;0;0;2018;5;26;23;23;
23205;5;22;75;30,83;0;0;2018;5;26;23;23;
23206;2;31;91;82,03;0;0;2018;5;26;23;23;
23207;3;24;67;82,35;0;0;2018;5;26;23;23;
23208;8;-;78;39,02;0;0;2018;5;26;23;24;
23209;5;22;75;30,99;0;0;2018;5;26;23;24;
23210;2;31;91;82,03;0;0;2018;5;26;23;24;
23211;3;24;67;82,35;0;0;2018;5;26;23;24;
23212;8;-;78;39,02;0;0;2018;5;26;23;25;
23213;5;22;75;30,99;0;0;2018;5;26;23;25;
23214;2;31;91;82,03;0;0;2018;5;26;23;25;
23215;3;24;67;82,35;0;0;2018;5;26;23;25;
23216;8;-;78;38,86;0;0;2018;5;26;23;26;
23217;5;22;75;30,83;0;0;2018;5;26;23;26;
23218;2;31;91;82,03;0;0;2018;5;26;23;26;
23219;3;24;67;82,35;0;0;2018;5;26;23;26;
23220;8;-;78;38,86;0;0;2018;5;26;23;27;
23221;5;22;75;30,83;0;0;2018;5;26;23;27;
23222;2;31;91;82,03;0;0;2018;5;26;23;27;
23223;3;24;67;82,35;0;0;2018;5;26;23;27;
23224;8;-;78;38,86;0;0;2018;5;26;23;28;
23225;5;22;75;30,83;0;0;2018;5;26;23;28;
23226;2;31;91;82,03;0;0;2018;5;26;23;28;
23227;3;24;67;82,35;0;0;2018;5;26;23;28;
23228;8;-;78;38,86;0;0;2018;5;26;23;29;
23229;5;22;75;30,83;0;0;2018;5;26;23;29;
23230;2;31;91;82,03;0;0;2018;5;26;23;29;
23231;3;24;67;82,35;0;0;2018;5;26;23;29;
23232;8;-;78;38,86;0;0;2018;5;26;23;30;
23233;5;22;75;31,15;0;0;2018;5;26;23;30;
23234;2;31;91;82,03;0;0;2018;5;26;23;30;
23235;3;24;66;82,35;0;0;2018;5;26;23;30;
23236;8;-;78;38,86;0;0;2018;5;26;23;31;
23237;5;22;75;30,99;0;0;2018;5;26;23;31;
23238;2;31;91;82,03;0;0;2018;5;26;23;31;
23239;3;24;66;82,35;0;0;2018;5;26;23;31;
23240;8;-;5;38,53;0;0;2018;5;26;23;32;
23241;5;22;75;30,83;0;0;2018;5;26;23;32;
23242;2;31;91;82,03;0;0;2018;5;26;23;32;
23243;3;24;66;82,35;0;0;2018;5;26;23;32;
23244;8;-;5;38,53;0;0;2018;5;26;23;33;
23245;5;22;75;30,83;0;0;2018;5;26;23;33;
23246;3;24;65;82,35;0;0;2018;5;26;23;33;
23247;8;-;78;38,69;0;0;2018;5;26;23;34;
23248;5;22;75;30,83;0;0;2018;5;26;23;34;
23249;2;31;91;82,03;0;0;2018;5;26;23;34;
23250;3;24;65;82,35;0;0;2018;5;26;23;34;
23251;8;-;5;38,37;0;0;2018;5;26;23;35;
23252;5;22;75;30,83;0;0;2018;5;26;23;35;
23253;2;31;91;81,87;0;0;2018;5;26;23;35;
23254;3;24;65;82,35;0;0;2018;5;26;23;35;
23255;8;-;78;38,69;0;0;2018;5;26;23;36;
23256;5;22;75;30,83;0;0;2018;5;26;23;36;
23257;2;31;91;81,87;0;0;2018;5;26;23;36;
23258;3;24;65;82,35;0;0;2018;5;26;23;36;
23259;8;-;78;38,69;0;0;2018;5;26;23;37;
23260;5;22;75;30,83;0;0;2018;5;26;23;37;
23261;2;31;91;81,87;0;0;2018;5;26;23;37;
23262;3;24;65;82,35;0;0;2018;5;26;23;37;
23263;8;-;78;38,53;0;0;2018;5;26;23;38;
23264;5;22;75;30,99;0;0;2018;5;26;23;38;
23265;2;32;91;82,03;0;0;2018;5;26;23;38;
23266;3;24;66;82,35;0;0;2018;5;26;23;38;
23267;8;-;78;38,53;0;0;2018;5;26;23;39;
23268;5;22;75;34,84;0;0;2018;5;26;23;39;
23269;2;32;91;81,87;0;0;2018;5;26;23;39;
23270;3;24;66;82,35;0;0;2018;5;26;23;39;
23271;8;-;78;38,69;0;0;2018;5;26;23;40;
23272;5;22;76;31,15;0;0;2018;5;26;23;40;
23273;2;32;91;81,87;0;0;2018;5;26;23;40;
23274;3;24;66;82,35;0;0;2018;5;26;23;40;
23275;8;-;78;39,18;0;0;2018;5;26;23;41;
23276;5;22;76;30,99;0;0;2018;5;26;23;41;
23277;2;32;91;81,87;0;0;2018;5;26;23;41;
23278;3;24;65;82,35;0;0;2018;5;26;23;41;
23279;8;-;78;38,53;0;0;2018;5;26;23;42;
23280;5;22;76;30,99;0;0;2018;5;26;23;42;
23281;2;32;91;81,87;0;0;2018;5;26;23;42;
23282;3;24;66;82,35;0;0;2018;5;26;23;42;
23283;8;-;78;38,53;0;0;2018;5;26;23;43;
23284;5;22;76;30,83;0;0;2018;5;26;23;43;
23285;2;32;91;81,87;0;0;2018;5;26;23;43;
23286;3;24;66;82,35;0;0;2018;5;26;23;43;
23287;8;-;78;38,86;0;0;2018;5;26;23;44;
23288;5;22;76;30,99;0;0;2018;5;26;23;44;
23289;2;31;91;81,87;0;0;2018;5;26;23;44;
23290;3;24;66;82,51;0;0;2018;5;26;23;44;
23291;8;-;78;38,86;0;0;2018;5;26;23;45;
23292;5;22;76;31,15;0;0;2018;5;26;23;45;
23293;2;32;91;81,87;0;0;2018;5;26;23;45;
23294;3;24;66;82,51;0;0;2018;5;26;23;45;
23295;8;-;78;38,69;0;0;2018;5;26;23;46;
23296;5;22;76;30,99;0;0;2018;5;26;23;46;
23297;2;32;91;81,71;0;0;2018;5;26;23;46;
23298;3;24;66;82,51;0;0;2018;5;26;23;46;
23299;8;-;78;38,69;0;0;2018;5;26;23;47;
23300;5;22;76;30,99;0;0;2018;5;26;23;47;
23301;2;31;91;81,87;0;0;2018;5;26;23;47;
23302;3;24;67;82,35;0;0;2018;5;26;23;47;
23303;8;-;78;38,53;0;0;2018;5;26;23;48;
23304;5;22;76;30,99;0;0;2018;5;26;23;48;
23305;2;31;91;81,87;0;0;2018;5;26;23;48;
23306;3;24;67;82,51;0;0;2018;5;26;23;48;
23307;8;-;78;38,37;0;0;2018;5;26;23;49;
23308;5;22;76;30,99;0;0;2018;5;26;23;49;
23309;2;31;91;81,71;0;0;2018;5;26;23;49;
23310;3;24;67;82,51;0;0;2018;5;26;23;49;
23311;5;22;76;30,99;0;0;2018;5;26;23;50;
23312;8;-;78;38,37;0;0;2018;5;26;23;50;
23313;2;31;91;81,71;0;0;2018;5;26;23;50;
23314;3;24;67;82,51;0;0;2018;5;26;23;50;
23315;5;22;75;30,99;0;0;2018;5;26;23;51;
23316;8;-;78;38,37;0;0;2018;5;26;23;51;
23317;2;31;91;81,71;0;0;2018;5;26;23;51;
23318;3;24;67;82,51;0;0;2018;5;26;23;51;
23319;5;22;75;30,83;0;0;2018;5;26;23;52;
23320;8;-;78;38,37;0;0;2018;5;26;23;52;
23321;2;31;91;81,71;0;0;2018;5;26;23;52;
23322;3;24;67;82,51;0;0;2018;5;26;23;52;
23323;5;22;75;30,99;0;0;2018;5;26;23;53;
23324;8;-;78;38,37;0;0;2018;5;26;23;53;
23325;2;32;91;81,71;0;0;2018;5;26;23;53;
23326;3;24;67;82,51;0;0;2018;5;26;23;53;
23327;5;22;75;30,83;0;0;2018;5;26;23;54;
23328;8;-;78;38,37;0;0;2018;5;26;23;54;
23329;2;32;91;81,71;0;0;2018;5;26;23;54;
23330;3;24;67;82,51;0;0;2018;5;26;23;54;
23331;5;22;75;30,83;0;0;2018;5;26;23;55;
23332;8;-;78;38,21;0;0;2018;5;26;23;55;
23333;2;31;91;81,71;0;0;2018;5;26;23;55;
23334;3;24;67;82,51;0;0;2018;5;26;23;55;
23335;5;22;74;30,83;0;0;2018;5;26;23;56;
23336;8;-;78;38,21;0;0;2018;5;26;23;56;
23337;2;31;91;81,71;0;0;2018;5;26;23;56;
23338;3;24;67;82,51;0;0;2018;5;26;23;56;
23339;5;22;74;31,15;0;0;2018;5;26;23;57;
23340;8;-;78;38,21;0;0;2018;5;26;23;57;
23341;2;31;91;81,71;0;0;2018;5;26;23;57;
23342;3;24;67;82,51;0;0;2018;5;26;23;57;
23343;5;22;74;31,15;0;0;2018;5;26;23;58;
23344;8;-;78;38,21;0;0;2018;5;26;23;58;
23345;2;31;91;81,71;0;0;2018;5;26;23;58;
23346;3;24;67;82,51;0;0;2018;5;26;23;58;
23347;5;22;74;30,83;0;0;2018;5;26;23;59;
23348;8;-;78;38,05;0;0;2018;5;26;23;59;
23349;2;31;91;81,39;0;0;2018;5;26;23;59;
23350;3;24;67;82,51;0;0;2018;5;26;23;59;
23351;5;22;74;30,83;0;0;2018;5;26;0;0;
23352;8;-;78;38,05;0;0;2018;5;26;0;0;
23353;2;31;91;81,55;0;0;2018;5;26;0;0;
23354;3;24;67;82,51;0;0;2018;5;26;0;0;
23355;5;22;74;30,67;0;0;2018;5;26;0;1;
23356;8;-;78;38,21;0;0;2018;5;26;0;1;
23357;2;31;91;81,71;0;0;2018;5;26;0;1;
23358;3;24;67;82,51;0;0;2018;5;26;0;1;
23359;5;22;74;30,83;0;0;2018;5;26;0;2;
23360;8;-;78;38,21;0;0;2018;5;26;0;2;
23361;2;31;91;81,55;0;0;2018;5;26;0;2;
23362;3;24;67;82,51;0;0;2018;5;26;0;2;
23363;5;22;75;30,67;0;0;2018;5;26;0;3;
23364;8;-;78;38,05;0;0;2018;5;26;0;3;
23365;2;31;91;81,55;0;0;2018;5;26;0;3;
23366;3;24;67;82,51;0;0;2018;5;26;0;3;
23367;5;22;75;30,83;0;0;2018;5;26;0;4;
23368;8;-;78;38,05;0;0;2018;5;26;0;4;
23369;2;31;91;81,55;0;0;2018;5;26;0;4;
23370;3;24;67;82,51;0;0;2018;5;26;0;4;
23371;5;22;75;30,83;0;0;2018;5;26;0;5;
23372;8;-;78;38,05;0;0;2018;5;26;0;5;
23373;2;31;91;81,39;0;0;2018;5;26;0;5;
23374;3;24;67;82,51;0;0;2018;5;26;0;5;
23375;5;22;75;30,99;0;0;2018;5;26;0;6;
23376;8;-;78;38,05;0;0;2018;5;26;0;6;
23377;2;32;91;81,55;0;0;2018;5;26;0;6;
23378;3;24;67;82,51;0;0;2018;5;26;0;6;
23379;5;22;75;30,83;0;0;2018;5;26;0;7;
23380;8;-;78;38,05;0;0;2018;5;26;0;7;
23381;2;-;95;81,39;0;0;2018;5;26;0;7;
23382;3;24;67;82,51;0;0;2018;5;26;0;7;
23383;5;22;75;30,67;0;0;2018;5;26;0;8;
23384;8;-;78;38,05;0;0;2018;5;26;0;8;
23385;2;31;91;81,55;0;0;2018;5;26;0;8;
23386;3;24;67;82,51;0;0;2018;5;26;0;8;
23387;5;22;75;30,99;0;0;2018;5;26;0;9;
23388;8;-;78;38,05;0;0;2018;5;26;0;9;
23389;2;32;91;81,55;0;0;2018;5;26;0;9;
23390;3;24;67;82,51;0;0;2018;5;26;0;9;
23391;5;22;75;30,83;0;0;2018;5;26;0;10;
23392;8;-;78;38,05;0;0;2018;5;26;0;10;
23393;2;32;91;81,39;0;0;2018;5;26;0;10;
23394;3;24;67;82,51;0;0;2018;5;26;0;10;
23395;5;22;75;30,83;0;0;2018;5;26;0;11;
23396;8;-;78;38,05;0;0;2018;5;26;0;11;
23397;2;31;91;81,39;0;0;2018;5;26;0;11;
23398;3;24;67;82,51;0;0;2018;5;26;0;11;
23399;5;22;75;30,83;0;0;2018;5;26;0;12;
23400;8;-;78;38,53;0;0;2018;5;26;0;12;
23401;2;31;91;81,39;0;0;2018;5;26;0;12;
23402;3;24;67;82,51;0;0;2018;5;26;0;12;
23403;5;22;75;30,67;0;0;2018;5;26;0;13;
23404;8;-;78;37,89;0;0;2018;5;26;0;13;
23405;2;31;91;81,55;0;0;2018;5;26;0;13;
23406;3;24;67;82,51;0;0;2018;5;26;0;13;
23407;5;22;75;30,83;0;0;2018;5;26;0;14;
23408;8;-;78;37,89;0;0;2018;5;26;0;14;
23409;2;31;91;81,39;0;0;2018;5;26;0;14;
23410;3;24;67;82,51;0;0;2018;5;26;0;14;
23411;5;22;75;30,67;0;0;2018;5;26;0;15;
23412;8;-;78;37,89;0;0;2018;5;26;0;15;
23413;2;31;91;81,39;0;0;2018;5;26;0;15;
23414;3;24;67;82,51;0;0;2018;5;26;0;15;
23415;5;22;75;30,99;0;0;2018;5;26;0;16;
23416;8;-;78;37,89;0;0;2018;5;26;0;16;
23417;2;31;91;81,39;0;0;2018;5;26;0;16;
23418;3;24;67;82,51;0;0;2018;5;26;0;16;
23419;5;22;75;30,99;0;0;2018;5;26;0;17;
23420;8;-;78;37,89;0;0;2018;5;26;0;17;
23421;2;31;91;81,39;0;0;2018;5;26;0;17;
23422;3;24;67;82,35;0;0;2018;5;26;0;17;
23423;5;22;75;30,83;0;0;2018;5;26;0;18;
23424;8;-;78;37,89;0;0;2018;5;26;0;18;
23425;2;31;91;81,39;0;0;2018;5;26;0;18;
23426;3;24;67;82,51;0;0;2018;5;26;0;18;
23427;5;22;75;31,15;0;0;2018;5;26;0;19;
23428;8;-;5;37,57;0;0;2018;5;26;0;19;
23429;2;31;91;81,39;0;0;2018;5;26;0;19;
23430;3;24;67;82,35;0;0;2018;5;26;0;19;
23431;5;22;75;30,67;0;0;2018;5;26;0;20;
23432;3;24;66;82,51;0;0;2018;5;26;0;20;
23433;5;22;75;30,67;0;0;2018;5;26;0;21;
23434;2;31;91;81,39;0;0;2018;5;26;0;21;
23435;8;-;5;37,41;0;0;2018;5;26;0;21;
23436;3;24;66;82,51;0;0;2018;5;26;0;21;
23437;5;22;75;30,67;0;0;2018;5;26;0;22;
23438;2;31;91;81,39;0;0;2018;5;26;0;22;
23439;8;-;5;37,57;0;0;2018;5;26;0;22;
23440;3;24;66;82,51;0;0;2018;5;26;0;22;
23441;5;22;75;30,99;0;0;2018;5;26;0;23;
23442;2;31;91;81,39;0;0;2018;5;26;0;23;
23443;8;-;5;37,57;0;0;2018;5;26;0;23;
23444;3;24;65;82,35;0;0;2018;5;26;0;23;
23445;5;22;75;31,15;0;0;2018;5;26;0;24;
23446;2;31;91;81,39;0;0;2018;5;26;0;24;
23447;8;-;5;37,73;0;0;2018;5;26;0;24;
23448;3;24;65;82,51;0;0;2018;5;26;0;24;
23449;5;22;75;30,83;0;0;2018;5;26;0;25;
23450;2;31;91;81,39;0;0;2018;5;26;0;25;
23451;8;-;5;38,05;0;0;2018;5;26;0;25;
23452;3;24;65;82,51;0;0;2018;5;26;0;25;
23453;5;22;75;30,67;0;0;2018;5;26;0;26;
23454;2;31;91;81,39;0;0;2018;5;26;0;26;
23455;8;-;5;37,89;0;0;2018;5;26;0;26;
23456;3;24;65;82,35;0;0;2018;5;26;0;26;
23457;5;22;75;30,67;0;0;2018;5;26;0;27;
23458;2;31;91;81,23;0;0;2018;5;26;0;27;
23459;8;-;5;37,73;0;0;2018;5;26;0;27;
23460;3;24;65;82,35;0;0;2018;5;26;0;27;
23461;5;22;75;30,83;0;0;2018;5;26;0;28;
23462;2;33;90;81,39;0;0;2018;5;26;0;28;
23463;8;-;5;37,73;0;0;2018;5;26;0;28;
23464;3;24;65;82,35;0;0;2018;5;26;0;28;
23465;5;22;75;30,83;0;0;2018;5;26;0;29;
23466;2;31;91;81,23;0;0;2018;5;26;0;29;
23467;8;-;5;37,57;0;0;2018;5;26;0;29;
23468;3;24;65;82,51;0;0;2018;5;26;0;29;
23469;5;22;74;30,83;0;0;2018;5;26;0;30;
23470;2;33;90;81,39;0;0;2018;5;26;0;30;
23471;8;-;5;37,41;0;0;2018;5;26;0;30;
23472;3;24;64;82,51;0;0;2018;5;26;0;30;
23473;5;22;74;30,67;0;0;2018;5;26;0;31;
23474;2;33;90;81,39;0;0;2018;5;26;0;31;
23475;8;-;78;37,73;0;0;2018;5;26;0;31;
23476;3;24;64;82,51;0;0;2018;5;26;0;31;
23477;5;22;74;30,67;0;0;2018;5;26;0;32;
23478;2;33;90;81,23;0;0;2018;5;26;0;32;
23479;8;-;78;37,41;0;0;2018;5;26;0;32;
23480;3;24;64;82,51;0;0;2018;5;26;0;32;
23481;5;22;74;30,83;0;0;2018;5;26;0;33;
23482;2;31;91;81,23;0;0;2018;5;26;0;33;
23483;8;-;78;37,73;0;0;2018;5;26;0;33;
23484;3;24;64;82,51;0;0;2018;5;26;0;33;
23485;5;22;74;30,67;0;0;2018;5;26;0;34;
23486;2;31;91;81,23;0;0;2018;5;26;0;34;
23487;8;-;78;37,41;0;0;2018;5;26;0;34;
23488;3;24;64;82,51;0;0;2018;5;26;0;34;
23489;5;22;74;31,15;0;0;2018;5;26;0;35;
23490;2;31;91;81,23;0;0;2018;5;26;0;35;
23491;8;-;78;37,89;0;0;2018;5;26;0;35;
23492;3;24;64;82,51;0;0;2018;5;26;0;35;
23493;5;22;74;30,67;0;0;2018;5;26;0;36;
23494;2;31;91;81,23;0;0;2018;5;26;0;36;
23495;8;-;5;37,73;0;0;2018;5;26;0;36;
23496;3;24;65;82,35;0;0;2018;5;26;0;36;
23497;5;22;74;30,67;0;0;2018;5;26;0;37;
23498;2;31;91;81,23;0;0;2018;5;26;0;37;
23499;8;-;78;37,89;0;0;2018;5;26;0;37;
23500;3;24;65;82,35;0;0;2018;5;26;0;37;
23501;5;22;74;30,83;0;0;2018;5;26;0;38;
23502;2;31;91;81,07;0;0;2018;5;26;0;38;
23503;8;-;78;37,57;0;0;2018;5;26;0;38;
23504;3;24;65;82,35;0;0;2018;5;26;0;38;
23505;5;22;74;30,83;0;0;2018;5;26;0;39;
23506;2;31;91;81,23;0;0;2018;5;26;0;39;
23507;8;-;5;37,41;0;0;2018;5;26;0;39;
23508;3;24;66;82,51;0;0;2018;5;26;0;39;
23509;5;22;74;30,67;0;0;2018;5;26;0;40;
23510;2;31;91;81,07;0;0;2018;5;26;0;40;
23511;8;-;78;37,57;0;0;2018;5;26;0;40;
23512;3;24;66;82,51;0;0;2018;5;26;0;40;
23513;5;22;74;30,67;0;0;2018;5;26;0;41;
23514;2;31;91;81,07;0;0;2018;5;26;0;41;
23515;8;-;78;37,73;0;0;2018;5;26;0;41;
23516;3;24;66;82,51;0;0;2018;5;26;0;41;
23517;5;22;74;30,67;0;0;2018;5;26;0;42;
23518;2;31;91;81,07;0;0;2018;5;26;0;42;
23519;8;-;78;37,73;0;0;2018;5;26;0;42;
23520;3;24;66;82,51;0;0;2018;5;26;0;42;
23521;5;22;75;30,83;0;0;2018;5;26;0;43;
23522;2;31;91;81,07;0;0;2018;5;26;0;43;
23523;8;-;78;37,73;0;0;2018;5;26;0;43;
23524;3;24;66;82,35;0;0;2018;5;26;0;43;
23525;5;22;74;30,99;0;0;2018;5;26;0;44;
23526;2;32;91;81,07;0;0;2018;5;26;0;44;
23527;8;-;78;38,21;0;0;2018;5;26;0;44;
23528;3;24;66;82,51;0;0;2018;5;26;0;44;
23529;5;22;75;30,83;0;0;2018;5;26;0;45;
23530;2;31;91;80,91;0;0;2018;5;26;0;45;
23531;8;-;78;37,73;0;0;2018;5;26;0;45;
23532;3;24;66;82,51;0;0;2018;5;26;0;45;
23533;5;22;75;30,83;0;0;2018;5;26;0;46;
23534;2;32;91;80,91;0;0;2018;5;26;0;46;
23535;8;-;78;37,73;0;0;2018;5;26;0;46;
23536;3;24;66;82,51;0;0;2018;5;26;0;46;
23537;5;22;75;30,83;0;0;2018;5;26;0;47;
23538;2;32;91;80,91;0;0;2018;5;26;0;47;
23539;8;-;78;37,73;0;0;2018;5;26;0;47;
23540;3;24;66;82,51;0;0;2018;5;26;0;47;
23541;5;22;75;30,83;0;0;2018;5;26;0;48;
23542;2;-;5;80,75;0;0;2018;5;26;0;48;
23543;8;-;78;37,73;0;0;2018;5;26;0;48;
23544;3;24;66;82,35;0;0;2018;5;26;0;48;
23545;5;22;75;30,67;0;0;2018;5;26;0;49;
23546;2;31;91;80,75;0;0;2018;5;26;0;49;
23547;8;-;78;37,57;0;0;2018;5;26;0;49;
23548;3;24;66;82,35;0;0;2018;5;26;0;49;
23549;5;22;75;31,15;0;0;2018;5;26;0;50;
23550;2;-;5;80,75;0;0;2018;5;26;0;50;
23551;8;-;78;37,73;0;0;2018;5;26;0;50;
23552;3;24;66;82,35;0;0;2018;5;26;0;50;
23553;5;22;75;30,83;0;0;2018;5;26;0;51;
23554;2;31;91;80,91;0;0;2018;5;26;0;51;
23555;8;-;5;37,41;0;0;2018;5;26;0;51;
23556;3;24;66;82,35;0;0;2018;5;26;0;51;
23557;5;22;75;30,67;0;0;2018;5;26;0;52;
23558;2;33;90;80,91;0;0;2018;5;26;0;52;
23559;8;-;5;37,09;0;0;2018;5;26;0;52;
23560;3;24;66;82,35;0;0;2018;5;26;0;52;
23561;5;22;75;30,99;0;0;2018;5;26;0;53;
23562;2;33;90;80,59;0;0;2018;5;26;0;53;
23563;8;-;78;37,57;0;0;2018;5;26;0;53;
23564;3;24;66;82,35;0;0;2018;5;26;0;53;
23565;5;22;75;30,67;0;0;2018;5;26;0;54;
23566;2;33;90;80,75;0;0;2018;5;26;0;54;
23567;8;-;78;37,25;0;0;2018;5;26;0;54;
23568;3;24;65;82,35;0;0;2018;5;26;0;54;
23569;5;22;74;30,83;0;0;2018;5;26;0;55;
23570;2;33;90;80,75;0;0;2018;5;26;0;55;
23571;8;-;78;37,73;0;0;2018;5;26;0;55;
23572;3;24;65;82,35;0;0;2018;5;26;0;55;
23573;5;22;74;30,67;0;0;2018;5;26;0;56;
23574;2;33;90;80,75;0;0;2018;5;26;0;56;
23575;8;-;78;37,41;0;0;2018;5;26;0;56;
23576;3;24;65;82,19;0;0;2018;5;26;0;56;
23577;5;22;74;30,83;0;0;2018;5;26;0;57;
23578;2;33;90;80,59;0;0;2018;5;26;0;57;
23579;8;-;5;36,93;0;0;2018;5;26;0;57;
23580;3;24;65;82,35;0;0;2018;5;26;0;57;
23581;5;22;73;30,83;0;0;2018;5;26;0;58;
23582;2;32;91;80,75;0;0;2018;5;26;0;58;
23583;8;-;5;37,25;0;0;2018;5;26;0;58;
23584;3;24;65;82,35;0;0;2018;5;26;0;58;
23585;5;22;73;30,83;0;0;2018;5;26;0;59;
23586;2;33;90;80,59;0;0;2018;5;26;0;59;
23587;8;-;5;37,09;0;0;2018;5;26;0;59;
23588;3;24;65;82,35;0;0;2018;5;26;0;59;
23589;5;22;73;30,67;0;0;2018;5;26;1;0;
23590;2;33;90;80,59;0;0;2018;5;26;1;0;
23591;8;-;5;37,09;0;0;2018;5;26;1;0;
23592;3;24;65;82,19;0;0;2018;5;26;1;0;
23593;5;22;73;30,67;0;0;2018;5;26;1;1;
23594;2;33;90;80,59;0;0;2018;5;26;1;1;
23595;8;-;5;37,25;0;0;2018;5;26;1;1;
23596;3;24;65;82,35;0;0;2018;5;26;1;1;
23597;5;22;74;30,83;0;0;2018;5;26;1;2;
23598;2;33;90;80,59;0;0;2018;5;26;1;2;
23599;8;-;5;37,09;0;0;2018;5;26;1;2;
23600;3;24;65;82,35;0;0;2018;5;26;1;2;
23601;5;22;74;30,83;0;0;2018;5;26;1;3;
23602;2;33;90;80,59;0;0;2018;5;26;1;3;
23603;8;-;78;37,41;0;0;2018;5;26;1;3;
23604;3;24;66;82,35;0;0;2018;5;26;1;3;
23605;5;22;74;30,83;0;0;2018;5;26;1;4;
23606;2;31;91;80,59;0;0;2018;5;26;1;4;
23607;8;-;78;37,09;0;0;2018;5;26;1;4;
23608;3;24;66;82,35;0;0;2018;5;26;1;4;
23609;5;22;74;30,83;0;0;2018;5;26;1;5;
23610;2;31;91;80,59;0;0;2018;5;26;1;5;
23611;8;-;78;37,41;0;0;2018;5;26;1;5;
23612;3;24;66;82,35;0;0;2018;5;26;1;5;
23613;5;22;74;30,83;0;0;2018;5;26;1;6;
23614;2;32;91;80,59;0;0;2018;5;26;1;6;
23615;8;-;78;37,41;0;0;2018;5;26;1;6;
23616;3;24;67;82,35;0;0;2018;5;26;1;6;
23617;5;22;75;30,67;0;0;2018;5;26;1;7;
23618;2;32;91;80,42;0;0;2018;5;26;1;7;
23619;8;-;78;37,73;0;0;2018;5;26;1;7;
23620;3;24;67;82,35;0;0;2018;5;26;1;7;
23621;5;22;75;31,79;0;0;2018;5;26;1;8;
23622;2;31;91;80,42;0;0;2018;5;26;1;8;
23623;8;-;78;37,25;0;0;2018;5;26;1;8;
23624;3;24;67;82,35;0;0;2018;5;26;1;8;
23625;5;22;75;31,47;0;0;2018;5;26;1;9;
23626;2;31;91;80,42;0;0;2018;5;26;1;9;
23627;8;-;78;37,41;0;0;2018;5;26;1;9;
23628;3;24;67;82,35;0;0;2018;5;26;1;9;
23629;5;22;75;31,47;0;0;2018;5;26;1;10;
23630;2;32;91;80,59;0;0;2018;5;26;1;10;
23631;8;-;78;36,93;0;0;2018;5;26;1;10;
23632;3;24;67;82,35;0;0;2018;5;26;1;10;
23633;5;22;74;31,31;0;0;2018;5;26;1;11;
23634;2;32;91;80,42;0;0;2018;5;26;1;11;
23635;8;-;78;37,41;0;0;2018;5;26;1;11;
23636;3;24;67;82,35;0;0;2018;5;26;1;11;
23637;5;22;74;31,31;0;0;2018;5;26;1;12;
23638;2;33;90;80,42;0;0;2018;5;26;1;12;
23639;8;-;78;36,93;0;0;2018;5;26;1;12;
23640;3;24;67;82,35;0;0;2018;5;26;1;12;
23641;5;22;74;31,15;0;0;2018;5;26;1;13;
23642;2;33;90;80,42;0;0;2018;5;26;1;13;
23643;8;-;78;37,25;0;0;2018;5;26;1;13;
23644;3;24;67;82,35;0;0;2018;5;26;1;13;
23645;5;22;74;31,31;0;0;2018;5;26;1;14;
23646;2;33;90;80,26;0;0;2018;5;26;1;14;
23647;3;24;67;82,35;0;0;2018;5;26;1;14;
23648;8;-;78;37,09;0;0;2018;5;26;1;14;
23649;5;22;74;31,15;0;0;2018;5;26;1;15;
23650;2;33;90;80,26;0;0;2018;5;26;1;15;
23651;3;24;67;82,35;0;0;2018;5;26;1;15;
23652;8;-;5;37,09;0;0;2018;5;26;1;15;
23653;5;22;74;31,15;0;0;2018;5;26;1;16;
