TIME,TEMPERATURA,HUMEDAD RELATIVA,HUMEDAD DE LA TIERRA,NIVEL UV,INTENSIDAD LUMÍNICA,HORA
2018-05-09 19:44:00,0,5,0.01,9,129,19
2018-05-09 19:45:00,0,5,0.01,9,129,19
2018-05-09 19:46:00,0,5,0.01,9,129,19
2018-05-09 19:47:00,0,5,0.01,9,129,19
2018-05-09 19:48:00,0,5,0.01,9,123,19
2018-05-09 19:49:00,0,5,0.01,9,123,19
2018-05-09 19:50:00,25,82,0.01,9,129,19
2018-05-09 19:51:00,25,76,0.01,9,140,19
2018-05-09 19:52:00,25,76,0.01,9,134,19
2018-05-09 19:53:00,25,76,0.01,9,134,19
2018-05-09 19:54:00,24,77,0.01,9,134,19
2018-05-09 19:55:00,24,77,0.01,9,134,19
2018-05-09 19:56:00,24,77,0.01,9,129,19
2018-05-09 19:57:00,24,77,0.01,9,134,19
2018-05-09 19:58:00,24,77,0.01,9,134,19
2018-05-09 19:59:00,24,77,0.01,9,140,19
2018-05-09 20:00:00,24,77,0.01,9,123,20
2018-05-09 20:01:00,24,77,0.01,9,123,20
2018-05-09 20:02:00,24,77,0.01,9,111,20
2018-05-09 20:03:00,24,77,0.01,9,117,20
2018-05-09 20:04:00,24,78,0.01,9,123,20
2018-05-09 20:05:00,24,78,0.01,9,117,20
2018-05-09 20:06:00,24,78,0.01,9,117,20
2018-05-09 20:07:00,24,78,0.01,9,117,20
2018-05-09 20:08:00,24,78,0.01,9,117,20
2018-05-09 20:09:00,24,78,0.01,9,117,20
2018-05-09 20:10:00,24,78,0.01,9,117,20
2018-05-09 20:11:00,24,78,0.01,9,123,20
2018-05-09 20:12:00,24,78,0.01,9,123,20
2018-05-09 20:14:00,24,80,0.01,9,129,20
2018-05-09 20:15:00,24,80,0.01,9,117,20
2018-05-09 20:16:00,24,80,0.01,9,123,20
2018-05-09 20:17:00,24,80,0.01,9,123,20
2018-05-09 20:18:00,24,80,0.01,9,117,20
2018-05-09 20:19:00,24,80,0.01,9,123,20
2018-05-09 20:20:00,24,80,0.01,9,123,20
2018-05-09 20:21:00,24,80,0.01,9,123,20
2018-05-09 20:22:00,24,80,0.01,9,123,20
2018-05-09 20:24:00,24,80,0.01,9,129,20
2018-05-09 20:25:00,24,80,0.01,9,187,20
2018-05-09 20:26:00,24,81,0.01,9,175,20
2018-05-09 20:27:00,24,81,0.01,9,181,20
2018-05-09 20:28:00,24,81,0.01,9,199,20
2018-05-09 20:29:00,24,81,0.01,9,1483,20
2018-05-09 20:30:00,24,81,0.01,9,3436,20
2018-05-09 20:31:00,24,81,0.01,9,3413,20
2018-05-09 20:32:00,24,81,0.01,9,3372,20
2018-05-09 20:33:00,24,81,0.01,9,3272,20
2018-05-09 20:34:00,24,81,0.01,9,3319,20
2018-05-09 20:35:00,24,81,0.01,9,3395,20
2018-05-09 20:36:00,24,81,0.01,9,3489,20
2018-05-09 20:37:00,24,81,0.01,9,3454,20
2018-05-09 20:38:00,24,81,0.01,9,3442,20
2018-05-09 20:39:00,24,81,0.01,9,3419,20
2018-05-09 20:40:00,24,81,0.01,9,3454,20
2018-05-09 20:41:00,24,81,0.01,9,3472,20
2018-05-09 20:42:00,24,81,0.01,9,3753,20
2018-05-09 20:43:00,24,81,0.01,9,3824,20
2018-05-09 20:44:00,24,82,0.01,9,3841,20
2018-05-09 20:45:00,24,82,0.01,9,3900,20
2018-05-09 20:46:00,0,5,0.01,9,3941,20
2018-05-09 20:47:00,24,82,0.01,9,3935,20
2018-05-09 20:48:00,24,83,0.01,9,3988,20
2018-05-09 20:49:00,24,83,0.01,9,3988,20
2018-05-09 20:50:00,24,83,0.01,9,3970,20
2018-05-09 20:51:00,24,83,0.01,9,4023,20
2018-05-09 20:52:00,24,83,0.01,9,4011,20
2018-05-09 20:53:00,24,83,0.01,9,4093,20
2018-05-09 20:54:00,24,83,0.01,9,4117,20
2018-05-09 20:55:00,24,83,0.01,9,4152,20
2018-05-09 20:56:00,24,83,0.01,9,4158,20
2018-05-09 20:57:00,24,83,0.01,9,4140,20
2018-05-09 20:58:00,24,83,0.01,9,4187,20
2018-05-09 20:59:00,24,83,0.01,9,4181,20
2018-05-09 21:00:00,24,83,0.01,9,4205,21
2018-05-09 21:01:00,24,87,0.01,9,4199,21
2018-05-09 21:02:00,24,83,0.01,9,4199,21
2018-05-09 21:03:00,24,83,0.01,9,4211,21
2018-05-09 21:04:00,24,83,0.01,9,4228,21
2018-05-09 21:05:00,24,87,0.01,9,4222,21
2018-05-09 21:06:00,24,83,0.01,9,3953,21
2018-05-09 21:07:00,24,83,0.01,9,3478,21
2018-05-09 21:08:00,24,83,0.01,9,3478,21
2018-05-09 21:09:00,24,83,0.01,9,2498,21
2018-05-09 21:10:00,24,83,0.01,9,299,21
2018-05-09 21:11:00,24,83,0.01,9,304,21
2018-05-09 21:12:00,0,5,0.01,9,287,21
2018-05-09 21:13:00,24,90,0.01,9,281,21
2018-05-09 21:14:00,24,87,0.01,9,281,21
2018-05-09 21:15:00,24,83,0.01,9,275,21
2018-05-09 21:16:00,24,87,0.01,9,258,21
2018-05-09 21:17:00,24,87,0.01,9,258,21
2018-05-09 21:18:00,0,5,0.01,9,246,21
2018-05-09 21:19:00,24,87,0.01,9,234,21
2018-05-09 21:20:00,24,85,0.01,9,228,21
2018-05-09 21:21:00,0,5,0.01,9,217,21
2018-05-09 21:22:00,0,5,0.01,9,211,21
2018-05-09 21:23:00,0,5,0.01,9,199,21
2018-05-09 21:24:00,0,5,0.01,9,199,21
2018-05-09 21:25:00,25,92,0.01,9,193,21
2018-05-09 21:26:00,24,83,0.01,9,193,21
2018-05-09 21:27:00,24,83,0.01,9,187,21
2018-05-09 21:28:00,24,90,0.01,9,181,21
2018-05-09 21:29:00,24,83,0.01,9,181,21
2018-05-09 21:30:00,24,83,0.01,9,175,21
2018-05-09 21:31:00,24,93,0.01,9,170,21
2018-05-09 21:32:00,24,83,0.01,9,181,21
2018-05-09 21:33:00,0,5,0.01,9,170,21
2018-05-09 21:34:00,25,92,0.01,9,164,21
2018-05-09 21:35:00,0,5,0.01,9,164,21
2018-05-09 21:36:00,24,90,0.01,9,164,21
2018-05-09 21:37:00,24,83,0.01,9,164,21
2018-05-09 21:38:00,24,83,0.01,9,164,21
2018-05-09 21:39:00,24,83,0.01,9,158,21
2018-05-09 21:40:00,24,83,0.01,9,158,21
2018-05-09 21:41:00,24,83,0.01,9,158,21
2018-05-09 21:42:00,24,83,0.01,9,158,21
2018-05-09 21:43:00,24,83,0.01,9,158,21
2018-05-09 21:44:00,24,83,0.01,9,158,21
2018-05-09 21:45:00,24,83,0.01,9,158,21
2018-05-09 21:46:00,24,83,0.01,9,158,21
2018-05-09 21:47:00,24,83,0.01,9,158,21
2018-05-09 21:48:00,24,83,0.01,9,158,21
2018-05-09 21:49:00,24,83,0.01,9,158,21
2018-05-09 21:50:00,24,83,0.01,9,158,21
2018-05-09 21:52:00,0,0,0.0,0,0,21
2018-05-09 21:53:00,24,83,0.01,9,164,21
2018-05-09 21:54:00,24,83,0.01,9,164,21
2018-05-09 21:55:00,24,83,0.01,9,164,21
2018-05-09 21:56:00,24,83,0.01,9,164,21
2018-05-09 21:57:00,24,83,0.01,9,170,21
2018-05-09 21:58:00,24,81,0.01,9,164,21
2018-05-09 21:59:00,24,83,0.01,9,158,21
2018-05-09 22:00:00,24,83,0.01,9,158,22
2018-05-09 22:01:00,24,83,0.01,9,158,22
2018-05-09 22:03:00,0,0,0.0,0,0,22
2018-05-09 22:04:00,24,82,0.01,9,164,22
2018-05-09 22:05:00,24,82,0.01,9,170,22
2018-05-09 22:06:00,24,82,0.01,9,175,22
2018-05-09 22:07:00,24,82,0.01,9,175,22
2018-05-09 22:08:00,24,90,0.01,9,187,22
2018-05-09 22:09:00,0,5,0.01,9,187,22
2018-05-09 22:10:00,0,5,0.01,9,181,22
2018-05-09 22:11:00,0,5,0.01,9,187,22
2018-05-09 22:12:00,0,5,0.01,9,187,22
2018-05-09 22:13:00,24,82,0.01,9,181,22
2018-05-09 22:14:00,0,5,0.01,9,181,22
2018-05-09 22:15:00,0,5,0.01,9,181,22
2018-05-09 22:16:00,24,83,0.01,9,181,22
2018-05-09 22:17:00,24,83,0.01,9,181,22
2018-05-09 22:18:00,24,81,0.01,9,175,22
2018-05-09 22:19:00,24,83,0.01,9,170,22
2018-05-09 22:20:00,0,5,0.01,9,164,22
2018-05-09 22:21:00,24,87,0.01,9,164,22
2018-05-09 22:22:00,24,81,0.01,9,170,22
2018-05-09 22:23:00,24,81,0.01,9,164,22
2018-05-09 22:24:00,24,81,0.01,9,164,22
2018-05-09 22:25:00,24,81,0.01,9,164,22
2018-05-09 22:26:00,24,83,0.01,9,164,22
2018-05-09 22:27:00,24,81,0.01,9,158,22
2018-05-09 22:28:00,24,81,0.01,9,158,22
2018-05-09 22:29:00,24,83,0.01,9,158,22
2018-05-09 22:30:00,24,81,0.01,9,158,22
2018-05-09 22:31:00,24,81,0.01,9,181,22
2018-05-09 22:32:00,24,81,0.01,9,181,22
2018-05-09 22:33:00,24,81,0.01,9,175,22
2018-05-09 22:34:00,24,81,0.01,9,175,22
2018-05-09 22:35:00,0,0,0.0,0,0,22
2018-05-09 22:36:00,24,81,0.01,9,164,22
2018-05-09 22:37:00,24,81,0.01,9,158,22
2018-05-09 22:38:00,24,81,0.01,9,158,22
2018-05-09 22:39:00,24,81,0.01,9,152,22
2018-05-09 22:40:00,24,81,0.01,9,158,22
2018-05-09 22:41:00,24,81,0.01,9,158,22
2018-05-09 22:42:00,24,80,0.01,9,158,22
2018-05-09 22:43:00,24,80,0.01,9,152,22
2018-05-09 22:44:00,24,80,0.01,9,152,22
2018-05-09 22:45:00,24,80,0.01,9,146,22
2018-05-09 22:46:00,24,80,0.01,9,152,22
2018-05-09 22:47:00,24,79,0.01,9,146,22
2018-05-09 22:48:00,24,78,0.01,9,146,22
2018-05-09 22:49:00,24,78,0.01,9,146,22
2018-05-09 22:50:00,24,78,0.01,9,140,22
2018-05-09 22:51:00,24,78,0.01,9,140,22
2018-05-09 22:52:00,24,77,0.01,9,140,22
2018-05-09 22:53:00,24,77,0.01,9,134,22
2018-05-09 22:54:00,24,77,0.01,9,134,22
2018-05-09 22:55:00,24,77,0.01,9,134,22
2018-05-09 22:56:00,24,77,0.01,9,129,22
2018-05-09 22:57:00,24,77,0.01,9,129,22
2018-05-09 22:59:00,24,77,0.01,9,134,22
2018-05-09 23:00:00,24,77,0.01,9,134,23
2018-05-09 23:01:00,24,77,0.01,9,129,23
2018-05-09 23:02:00,24,76,0.01,9,129,23
2018-05-09 23:03:00,24,76,0.01,9,129,23
2018-05-09 23:04:00,24,76,0.01,9,123,23
2018-05-09 23:05:00,24,76,0.01,9,123,23
2018-05-09 23:06:00,24,76,0.01,9,123,23
2018-05-09 23:07:00,24,75,0.01,9,123,23
2018-05-09 23:08:00,24,75,0.01,9,123,23
2018-05-09 23:09:00,24,75,0.01,9,123,23
2018-05-09 23:10:00,24,75,0.01,9,117,23
2018-05-09 23:11:00,24,75,0.01,9,123,23
2018-05-09 23:12:00,24,75,0.01,9,123,23
2018-05-09 23:13:00,24,75,0.01,9,117,23
2018-05-09 23:14:00,24,75,0.01,9,123,23
2018-05-09 23:15:00,24,75,0.01,9,117,23
2018-05-09 23:16:00,24,75,0.01,9,123,23
2018-05-09 23:17:00,24,75,0.01,9,117,23
2018-05-09 23:18:00,24,75,0.01,9,123,23
2018-05-09 23:19:00,24,75,0.01,9,117,23
2018-05-09 23:20:00,24,75,0.01,9,117,23
2018-05-09 23:21:00,24,75,0.01,9,117,23
2018-05-09 23:22:00,24,75,0.01,9,117,23
2018-05-09 23:23:00,24,76,0.01,9,105,23
2018-05-09 23:24:00,24,76,0.01,9,105,23
2018-05-09 23:25:00,24,77,0.01,9,99,23
2018-05-09 23:26:00,24,76,0.01,9,105,23
2018-05-09 23:27:00,24,76,0.01,9,99,23
2018-05-09 23:28:00,24,76,0.01,9,99,23
2018-05-09 23:29:00,24,76,0.01,9,99,23
2018-05-09 23:30:00,24,76,0.01,9,99,23
2018-05-09 23:31:00,24,76,0.01,9,99,23
2018-05-09 23:32:00,24,76,0.01,9,99,23
2018-05-09 23:33:00,24,76,0.01,9,99,23
2018-05-09 23:35:00,24,76,0.01,9,99,23
2018-05-09 23:36:00,0,5,0.01,9,99,23
2018-05-09 23:37:00,0,5,0.01,8,93,23
2018-05-09 23:38:00,0,5,0.01,8,93,23
2018-05-09 23:39:00,0,5,0.01,8,93,23
2018-05-09 23:40:00,0,5,0.01,8,93,23
2018-05-09 23:41:00,0,5,0.01,8,93,23
2018-05-09 23:42:00,0,5,0.01,8,93,23
2018-05-09 23:43:00,0,5,0.01,8,93,23
2018-05-09 23:44:00,0,5,0.01,8,93,23
2018-05-09 23:45:00,0,5,0.01,8,93,23
2018-05-09 23:46:00,0,5,0.01,8,93,23
2018-05-09 23:47:00,0,5,0.01,8,93,23
2018-05-09 23:48:00,0,5,0.01,8,93,23
2018-05-09 23:49:00,0,5,0.01,8,93,23
2018-05-09 23:50:00,0,5,0.01,8,93,23
2018-05-09 23:51:00,0,5,0.01,8,87,23
2018-05-09 23:52:00,0,5,0.01,8,93,23
2018-05-09 23:53:00,0,5,0.01,8,93,23
2018-05-09 23:54:00,0,5,0.01,8,93,23
2018-05-09 23:55:00,0,5,0.01,8,93,23
2018-05-09 23:56:00,0,5,0.01,8,93,23
2018-05-09 23:57:00,0,5,0.01,8,93,23
2018-05-09 23:58:00,0,5,0.01,9,93,23
2018-05-09 23:59:00,0,5,0.01,9,93,23
2018-05-10 00:00:00,0,5,0.01,9,99,0
2018-05-10 00:01:00,0,5,0.01,9,99,0
2018-05-10 00:02:00,0,5,0.01,9,99,0
2018-05-10 00:03:00,0,5,0.01,9,99,0
2018-05-10 00:04:00,0,5,0.01,9,99,0
2018-05-10 00:05:00,0,5,0.01,9,99,0
2018-05-10 00:06:00,0,5,0.01,8,99,0
2018-05-10 00:07:00,0,5,0.01,8,99,0
2018-05-10 00:08:00,0,5,0.01,8,99,0
2018-05-10 00:09:00,0,5,0.01,8,99,0
2018-05-10 00:10:00,0,5,0.01,8,99,0
2018-05-10 00:11:00,0,5,0.01,8,93,0
2018-05-10 00:12:00,0,5,0.01,8,93,0
2018-05-10 00:13:00,0,5,0.01,8,93,0
2018-05-10 00:14:00,0,5,0.01,8,93,0
2018-05-10 00:15:00,0,5,0.01,8,93,0
2018-05-10 00:16:00,0,5,0.01,9,93,0
2018-05-10 00:17:00,0,5,0.01,8,93,0
2018-05-10 00:18:00,0,5,0.01,8,87,0
2018-05-10 00:19:00,0,5,0.01,9,87,0
2018-05-10 00:20:00,0,5,0.01,8,87,0
2018-05-10 00:21:00,0,5,0.01,8,87,0
2018-05-10 00:22:00,0,5,0.01,8,87,0
2018-05-10 00:23:00,0,5,0.01,9,87,0
2018-05-10 00:24:00,0,5,0.01,9,87,0
2018-05-10 00:25:00,0,5,0.01,9,87,0
2018-05-10 00:26:00,0,5,0.01,9,87,0
2018-05-10 00:27:00,0,5,0.01,8,87,0
2018-05-10 00:28:00,0,5,0.01,8,87,0
2018-05-10 00:29:00,0,5,0.01,8,82,0
2018-05-10 00:30:00,0,5,0.01,8,82,0
2018-05-10 00:31:00,0,5,0.01,8,82,0
2018-05-10 00:32:00,0,5,0.01,8,82,0
2018-05-10 00:33:00,0,5,0.01,8,87,0
2018-05-10 00:34:00,0,5,0.01,8,82,0
2018-05-10 00:35:00,0,5,0.01,8,82,0
2018-05-10 00:36:00,0,5,0.01,8,82,0
2018-05-10 00:37:00,0,5,0.01,8,82,0
2018-05-10 00:38:00,0,5,0.01,8,82,0
2018-05-10 00:39:00,0,5,0.01,8,82,0
2018-05-10 00:40:00,0,5,0.01,8,82,0
2018-05-10 00:41:00,0,5,0.01,8,82,0
2018-05-10 00:42:00,0,5,0.01,8,82,0
2018-05-10 00:43:00,0,5,0.01,8,82,0
2018-05-10 00:44:00,0,5,0.01,8,82,0
2018-05-10 00:45:00,0,5,0.01,8,76,0
2018-05-10 00:46:00,0,5,0.01,8,76,0
2018-05-10 00:47:00,0,5,0.01,8,76,0
2018-05-10 00:48:00,0,5,0.01,8,76,0
2018-05-10 00:49:00,0,5,0.01,8,76,0
2018-05-10 00:50:00,0,5,0.01,8,76,0
2018-05-10 00:51:00,0,5,0.01,8,76,0
2018-05-10 00:52:00,0,5,0.01,8,76,0
2018-05-10 00:53:00,0,5,0.01,8,70,0
2018-05-10 00:54:00,0,5,0.01,8,76,0
2018-05-10 00:55:00,0,5,0.01,8,70,0
2018-05-10 00:56:00,0,5,0.01,8,76,0
2018-05-10 00:57:00,0,5,0.01,8,70,0
2018-05-10 00:58:00,0,5,0.01,8,70,0
2018-05-10 00:59:00,0,5,0.01,8,70,0
2018-05-10 01:00:00,0,5,0.01,8,70,1
2018-05-10 01:01:00,0,5,0.01,8,70,1
2018-05-10 01:02:00,0,5,0.01,8,64,1
2018-05-10 01:03:00,0,5,0.01,8,70,1
2018-05-10 01:04:00,0,5,0.01,8,70,1
2018-05-10 01:05:00,0,5,0.01,8,70,1
2018-05-10 01:06:00,0,5,0.01,8,70,1
2018-05-10 01:07:00,0,5,0.01,8,70,1
2018-05-10 01:08:00,0,5,0.01,8,70,1
2018-05-10 01:09:00,0,5,0.01,8,70,1
2018-05-10 01:10:00,0,5,0.01,8,70,1
2018-05-10 01:11:00,0,5,0.01,8,70,1
2018-05-10 01:12:00,0,5,0.01,8,70,1
2018-05-10 01:13:00,0,5,0.01,8,70,1
2018-05-10 01:14:00,0,5,0.01,8,70,1
2018-05-10 01:15:00,0,5,0.01,8,70,1
2018-05-10 01:16:00,0,5,0.01,8,70,1
2018-05-10 01:18:00,0,5,0.01,8,70,1
2018-05-10 01:19:00,0,5,0.01,8,64,1
2018-05-10 01:20:00,0,5,0.01,8,70,1
2018-05-10 01:21:00,0,5,0.01,8,64,1
2018-05-10 01:22:00,0,5,0.01,8,64,1
2018-05-10 01:23:00,0,5,0.01,8,64,1
2018-05-10 01:24:00,0,5,0.01,8,64,1
2018-05-10 01:25:00,0,5,0.01,8,64,1
2018-05-10 01:26:00,0,5,0.01,8,64,1
2018-05-10 01:27:00,0,5,0.01,8,64,1
2018-05-10 01:28:00,0,5,0.01,8,64,1
2018-05-10 01:29:00,0,5,0.01,8,64,1
2018-05-10 01:30:00,0,5,0.01,8,58,1
2018-05-10 01:31:00,0,5,0.01,8,64,1
2018-05-10 01:32:00,0,5,0.01,8,64,1
2018-05-10 01:33:00,0,5,0.01,8,64,1
2018-05-10 01:34:00,0,5,0.01,8,64,1
2018-05-10 01:35:00,0,5,0.01,8,58,1
2018-05-10 01:36:00,0,5,0.01,8,64,1
2018-05-10 01:37:00,0,5,0.01,8,64,1
2018-05-10 01:38:00,0,5,0.01,8,64,1
2018-05-10 01:39:00,0,5,0.01,8,64,1
2018-05-10 01:40:00,0,5,0.01,8,64,1
2018-05-10 01:41:00,0,5,0.01,8,64,1
2018-05-10 01:42:00,0,5,0.01,8,64,1
2018-05-10 01:43:00,0,5,0.01,8,64,1
2018-05-10 01:44:00,0,5,0.01,8,64,1
2018-05-10 01:45:00,0,5,0.01,8,64,1
2018-05-10 01:46:00,0,5,0.01,8,64,1
2018-05-10 01:47:00,0,5,0.01,8,70,1
2018-05-10 01:49:00,0,5,0.01,8,64,1
2018-05-10 01:50:00,0,5,0.01,8,70,1
2018-05-10 01:51:00,0,5,0.01,8,70,1
2018-05-10 01:52:00,0,5,0.01,8,64,1
2018-05-10 01:53:00,0,5,0.01,8,64,1
2018-05-10 01:54:00,0,5,0.01,8,70,1
2018-05-10 01:55:00,0,5,0.01,8,70,1
2018-05-10 01:56:00,0,5,0.01,8,70,1
2018-05-10 01:57:00,0,5,0.01,8,70,1
2018-05-10 01:58:00,0,5,0.01,8,70,1
2018-05-10 01:59:00,0,5,0.01,8,76,1
2018-05-10 02:00:00,0,5,0.01,8,82,2
2018-05-10 02:01:00,0,5,0.01,8,82,2
2018-05-10 02:02:00,0,5,0.01,8,82,2
2018-05-10 02:03:00,0,5,0.01,8,76,2
2018-05-10 02:04:00,0,5,0.01,8,82,2
2018-05-10 02:05:00,0,5,0.01,8,82,2
2018-05-10 02:06:00,0,5,0.01,8,82,2
2018-05-10 02:07:00,0,5,0.01,8,82,2
2018-05-10 02:08:00,0,5,0.01,8,76,2
2018-05-10 02:09:00,0,5,0.01,8,76,2
2018-05-10 02:10:00,0,5,0.01,8,76,2
2018-05-10 02:11:00,0,5,0.01,8,76,2
2018-05-10 02:12:00,0,5,0.01,8,76,2
2018-05-10 02:13:00,0,5,0.01,8,70,2
2018-05-10 02:14:00,0,5,0.01,8,70,2
2018-05-10 02:15:00,0,5,0.01,8,70,2
2018-05-10 02:16:00,0,5,0.01,8,70,2
2018-05-10 02:17:00,0,5,0.01,8,70,2
2018-05-10 02:18:00,0,5,0.01,8,70,2
2018-05-10 02:19:00,0,5,0.01,8,70,2
2018-05-10 02:20:00,0,5,0.01,8,70,2
2018-05-10 02:21:00,0,5,0.01,8,70,2
2018-05-10 02:22:00,0,5,0.01,8,70,2
2018-05-10 02:23:00,0,5,0.01,8,70,2
2018-05-10 02:24:00,0,5,0.01,8,70,2
2018-05-10 02:25:00,0,5,0.01,8,70,2
2018-05-10 02:26:00,0,5,0.01,8,70,2
2018-05-10 02:27:00,0,5,0.01,8,64,2
2018-05-10 02:28:00,0,5,0.01,8,70,2
2018-05-10 02:29:00,0,5,0.01,8,76,2
2018-05-10 02:30:00,0,5,0.01,8,76,2
2018-05-10 02:31:00,0,5,0.01,8,82,2
2018-05-10 02:32:00,0,5,0.01,8,82,2
2018-05-10 02:33:00,0,5,0.01,8,76,2
2018-05-10 02:34:00,0,5,0.01,8,82,2
2018-05-10 02:35:00,0,5,0.01,8,82,2
2018-05-10 02:36:00,0,5,0.01,8,76,2
2018-05-10 02:37:00,0,5,0.01,8,76,2
2018-05-10 02:38:00,0,5,0.01,8,76,2
2018-05-10 02:39:00,0,5,0.01,8,76,2
2018-05-10 02:40:00,0,5,0.01,8,76,2
2018-05-10 02:41:00,0,5,0.01,8,82,2
2018-05-10 02:42:00,0,5,0.01,8,76,2
2018-05-10 02:43:00,0,5,0.01,8,76,2
2018-05-10 02:44:00,0,5,0.01,8,76,2
2018-05-10 02:45:00,0,5,0.01,8,76,2
2018-05-10 02:46:00,0,5,0.01,8,76,2
2018-05-10 02:47:00,0,5,0.01,8,76,2
2018-05-10 02:48:00,0,5,0.01,8,76,2
2018-05-10 02:49:00,0,5,0.01,8,76,2
2018-05-10 02:50:00,0,5,0.01,8,76,2
2018-05-10 02:51:00,0,5,0.01,8,76,2
2018-05-10 02:52:00,0,5,0.01,8,76,2
2018-05-10 02:53:00,24,78,0.01,8,76,2
2018-05-10 02:54:00,24,77,0.01,8,82,2
2018-05-10 02:55:00,24,77,0.01,8,76,2
2018-05-10 02:56:00,24,77,0.01,8,82,2
2018-05-10 02:57:00,24,78,0.01,8,82,2
2018-05-10 02:58:00,24,78,0.01,8,82,2
2018-05-10 02:59:00,24,78,0.01,8,1313,2
2018-05-10 03:00:00,23,78,0.01,9,2774,3
2018-05-10 03:01:00,23,78,0.01,9,2897,3
2018-05-10 03:02:00,23,78,0.01,9,2932,3
2018-05-10 03:03:00,23,78,0.01,9,2956,3
2018-05-10 03:04:00,23,78,0.01,9,3149,3
2018-05-10 03:05:00,23,78,0.01,9,3137,3
2018-05-10 03:06:00,23,78,0.01,9,3137,3
2018-05-10 03:07:00,23,79,0.01,9,3131,3
2018-05-10 03:08:00,23,79,0.01,9,3126,3
2018-05-10 03:09:00,23,80,0.01,9,3114,3
2018-05-10 03:10:00,23,80,0.01,9,3114,3
2018-05-10 03:11:00,23,80,0.01,9,3114,3
2018-05-10 03:12:00,23,80,0.01,8,3167,3
2018-05-10 03:13:00,23,80,0.01,8,3219,3
2018-05-10 03:14:00,23,80,0.01,9,3208,3
2018-05-10 03:15:00,23,80,0.01,8,3202,3
2018-05-10 03:16:00,23,80,0.01,8,3202,3
2018-05-10 03:17:00,23,80,0.01,8,3202,3
2018-05-10 03:18:00,23,80,0.01,8,3202,3
2018-05-10 03:19:00,23,81,0.01,8,3202,3
2018-05-10 03:20:00,23,81,0.01,8,3196,3
2018-05-10 03:21:00,23,81,0.01,8,3202,3
2018-05-10 03:22:00,23,81,0.01,8,3178,3
2018-05-10 03:23:00,23,81,0.01,8,3173,3
2018-05-10 03:24:00,23,81,0.01,8,3184,3
2018-05-10 03:25:00,23,81,0.01,9,3184,3
2018-05-10 03:26:00,23,81,0.01,8,3190,3
2018-05-10 03:27:00,23,81,0.01,8,3173,3
2018-05-10 03:28:00,23,81,0.01,8,3190,3
2018-05-10 03:29:00,23,81,0.01,8,3184,3
2018-05-10 03:30:00,23,81,0.01,8,3190,3
2018-05-10 03:31:00,23,82,0.01,8,3196,3
2018-05-10 03:32:00,23,83,0.01,8,3202,3
2018-05-10 03:33:00,23,83,0.01,8,3202,3
2018-05-10 03:34:00,23,83,0.01,8,3196,3
2018-05-10 03:35:00,23,83,0.01,8,3196,3
2018-05-10 03:36:00,23,83,0.01,8,3196,3
2018-05-10 03:37:00,23,83,0.01,8,3096,3
2018-05-10 03:38:00,23,83,0.01,8,2850,3
2018-05-10 03:39:00,23,83,0.01,8,2633,3
2018-05-10 03:40:00,23,83,0.01,8,2709,3
2018-05-10 03:41:00,23,83,0.01,8,2903,3
2018-05-10 03:42:00,23,83,0.01,8,2897,3
2018-05-10 03:43:00,23,83,0.01,8,2926,3
2018-05-10 03:44:00,23,83,0.01,8,3266,3
2018-05-10 03:45:00,23,87,0.01,8,3249,3
2018-05-10 03:46:00,23,87,0.01,8,3237,3
2018-05-10 03:47:00,23,87,0.01,8,3190,3
2018-05-10 03:48:00,23,87,0.01,8,3184,3
2018-05-10 03:49:00,23,87,0.01,8,3184,3
2018-05-10 03:50:00,23,87,0.01,8,3173,3
2018-05-10 03:51:00,23,87,0.01,8,3143,3
2018-05-10 03:52:00,23,87,0.01,8,2832,3
2018-05-10 03:53:00,23,87,0.01,8,3343,3
2018-05-10 03:54:00,23,87,0.01,8,3343,3
2018-05-10 03:55:00,23,87,0.01,8,3337,3
2018-05-10 03:56:00,23,87,0.01,8,3337,3
2018-05-10 03:57:00,23,87,0.01,8,3331,3
2018-05-10 03:58:00,23,87,0.01,8,3337,3
2018-05-10 03:59:00,23,87,0.01,8,3337,3
2018-05-10 04:01:00,23,87,0.01,8,3331,4
2018-05-10 04:02:00,23,87,0.01,8,3331,4
2018-05-10 04:03:00,23,87,0.01,8,3331,4
2018-05-10 04:04:00,23,90,0.01,8,3325,4
2018-05-10 04:05:00,23,90,0.01,8,3325,4
2018-05-10 04:06:00,23,90,0.01,8,3325,4
2018-05-10 04:07:00,23,90,0.01,8,3313,4
2018-05-10 04:08:00,23,90,0.01,8,3307,4
2018-05-10 04:09:00,23,90,0.01,8,3307,4
2018-05-10 04:10:00,23,90,0.01,8,3307,4
2018-05-10 04:11:00,23,90,0.01,8,3307,4
2018-05-10 04:12:00,23,90,0.01,8,3319,4
2018-05-10 04:13:00,23,90,0.01,8,3319,4
2018-05-10 04:14:00,23,90,0.01,8,3319,4
2018-05-10 04:15:00,23,90,0.01,8,3313,4
2018-05-10 04:16:00,23,90,0.01,8,3360,4
2018-05-10 04:17:00,23,90,0.01,8,3354,4
2018-05-10 04:18:00,23,90,0.01,8,3354,4
2018-05-10 04:19:00,23,90,0.01,8,3348,4
2018-05-10 04:20:00,23,90,0.01,8,3348,4
2018-05-10 04:21:00,23,90,0.01,8,3343,4
2018-05-10 04:22:00,23,90,0.01,8,3343,4
2018-05-10 04:23:00,23,90,0.01,8,3343,4
