,TEMPERATURA,HUMEDAD RELATIVA,HUMEDAD DE LA TIERRA,INTENSIDAD LUMÍNICA,HORA
2018-05-10 00:11:00,22.0,51.0,65.34,4117.0,0.0
2018-05-10 00:12:00,22.0,51.0,65.34,4199.0,0.0
2018-05-10 00:13:00,22.0,51.0,65.34,4211.0,0.0
2018-05-10 00:14:00,22.0,51.0,65.18,4205.0,0.0
2018-05-10 00:15:00,22.0,51.0,65.18,4140.0,0.0
2018-05-10 00:16:00,22.0,51.0,65.02,4129.0,0.0
2018-05-10 00:17:00,22.0,51.0,65.18,4158.0,0.0
2018-05-10 00:18:00,22.0,51.0,65.02,4146.0,0.0
2018-05-10 00:19:00,22.0,51.0,65.02,4099.0,0.0
2018-05-10 00:20:00,22.0,51.0,65.02,4058.0,0.0
2018-05-10 00:21:00,22.0,51.0,65.5,3994.0,0.0
2018-05-10 00:22:00,22.0,52.0,65.02,2944.0,0.0
2018-05-10 00:23:00,22.0,52.0,65.02,4123.0,0.0
2018-05-10 00:24:00,22.0,52.0,65.02,4281.0,0.0
2018-05-10 00:25:00,22.0,52.0,65.02,4205.0,0.0
2018-05-10 00:26:00,22.0,52.0,65.02,4228.0,0.0
2018-05-10 00:27:00,22.0,52.0,65.02,4234.0,0.0
2018-05-10 00:28:00,22.0,52.0,65.02,4258.0,0.0
2018-05-10 00:29:00,22.0,53.0,65.02,4222.0,0.0
2018-05-10 00:30:00,22.0,53.0,65.02,4217.0,0.0
2018-05-10 00:31:00,22.0,53.0,65.02,4240.0,0.0
2018-05-10 00:32:00,22.0,53.0,65.02,4299.0,0.0
2018-05-10 00:33:00,22.0,54.0,65.02,4304.0,0.0
2018-05-10 00:34:00,22.0,54.0,65.02,4316.0,0.0
2018-05-10 00:35:00,22.0,54.0,65.02,4363.0,0.0
2018-05-10 00:36:00,22.0,54.0,65.02,4334.0,0.0
2018-05-10 00:37:00,22.0,54.0,65.02,4334.0,0.0
2018-05-10 00:38:00,22.0,54.0,65.02,4328.0,0.0
2018-05-10 00:39:00,22.0,54.0,65.02,4334.0,0.0
2018-05-10 00:40:00,22.0,54.0,65.02,4334.0,0.0
2018-05-10 00:41:00,22.0,54.0,65.02,4328.0,0.0
2018-05-10 00:42:00,22.0,54.0,65.02,4328.0,0.0
2018-05-10 00:43:00,22.0,54.0,65.02,4328.0,0.0
2018-05-10 00:44:00,22.0,54.0,65.02,4322.0,0.0
2018-05-10 00:45:00,22.0,54.0,65.02,4322.0,0.0
2018-05-10 00:46:00,22.0,54.0,65.02,4322.0,0.0
2018-05-10 00:47:00,22.0,54.0,65.18,4322.0,0.0
2018-05-10 00:48:00,22.0,54.0,65.18,4322.0,0.0
2018-05-10 00:49:00,22.0,54.0,65.18,4322.0,0.0
2018-05-10 00:50:00,22.0,54.0,65.18,4316.0,0.0
2018-05-10 00:51:00,22.0,55.0,65.18,4316.0,0.0
2018-05-10 00:52:00,22.0,55.0,65.18,4275.0,0.0
2018-05-10 00:53:00,22.0,55.0,65.18,4293.0,0.0
2018-05-10 00:54:00,22.0,55.0,65.18,4357.0,0.0
2018-05-10 00:55:00,22.0,55.0,65.18,4351.0,0.0
2018-05-10 00:56:00,22.0,55.0,65.34,4299.0,0.0
2018-05-10 00:57:00,22.0,55.0,65.34,4281.0,0.0
2018-05-10 00:58:00,22.0,55.0,65.34,4299.0,0.0
2018-05-10 00:59:00,22.0,55.0,65.34,4217.0,0.0
2018-05-10 01:00:00,22.0,55.0,65.34,4228.0,1.0
2018-05-10 01:01:00,22.0,55.0,65.34,4234.0,1.0
2018-05-10 01:02:00,22.0,55.0,65.34,4205.0,1.0
2018-05-10 01:03:00,22.0,55.0,65.34,4199.0,1.0
2018-05-10 01:04:00,22.0,55.0,65.5,4187.0,1.0
2018-05-10 01:05:00,22.0,55.0,65.5,4293.0,1.0
2018-05-10 01:06:00,22.0,55.0,65.34,4246.0,1.0
2018-05-10 01:07:00,22.0,55.0,65.34,4246.0,1.0
2018-05-10 01:08:00,22.0,56.0,65.34,4269.0,1.0
2018-05-10 01:09:00,22.0,56.0,65.34,4275.0,1.0
2018-05-10 01:10:00,22.0,56.0,65.34,4304.0,1.0
2018-05-10 01:11:00,22.0,56.0,65.34,4287.0,1.0
2018-05-10 01:12:00,22.0,56.0,65.34,4328.0,1.0
2018-05-10 01:13:00,22.0,56.0,65.66,4316.0,1.0
2018-05-10 01:14:00,22.0,56.0,65.5,4287.0,1.0
2018-05-10 01:15:00,22.0,56.0,65.5,4281.0,1.0
2018-05-10 01:16:00,22.0,56.0,65.34,4351.0,1.0
2018-05-10 01:17:00,22.0,56.0,65.34,4346.0,1.0
2018-05-10 01:18:00,22.0,56.0,65.34,4346.0,1.0
2018-05-10 01:19:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:20:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:21:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:22:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:23:00,22.0,56.0,65.5,4340.0,1.0
2018-05-10 01:24:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:25:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:26:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:27:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:28:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:29:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:30:00,22.0,56.0,65.5,4340.0,1.0
2018-05-10 01:31:00,22.0,56.0,65.5,4340.0,1.0
2018-05-10 01:32:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:33:00,22.0,56.0,65.34,4340.0,1.0
2018-05-10 01:34:00,22.0,56.0,65.5,4340.0,1.0
2018-05-10 01:35:00,22.0,56.0,65.5,4340.0,1.0
2018-05-10 01:36:00,22.0,57.0,65.5,4340.0,1.0
2018-05-10 01:37:00,22.0,57.0,65.5,4340.0,1.0
2018-05-10 01:38:00,22.0,57.0,65.34,4340.0,1.0
2018-05-10 01:39:00,22.0,57.0,65.34,4340.0,1.0
2018-05-10 01:40:00,22.0,57.0,65.34,4340.0,1.0
2018-05-10 01:41:00,22.0,57.0,65.34,4340.0,1.0
2018-05-10 01:42:00,22.0,57.0,65.18,4340.0,1.0
2018-05-10 01:43:00,22.0,57.0,65.18,4340.0,1.0
2018-05-10 01:44:00,22.0,57.0,65.18,4340.0,1.0
2018-05-10 01:45:00,22.0,57.0,65.18,4340.0,1.0
2018-05-10 01:46:00,22.0,57.0,65.18,4340.0,1.0
2018-05-10 01:47:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:48:00,22.0,57.0,65.18,4340.0,1.0
2018-05-10 01:49:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:50:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:51:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:52:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:53:00,22.0,57.0,65.34,4334.0,1.0
2018-05-10 01:54:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:55:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:56:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:57:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:58:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 01:59:00,22.0,57.0,65.18,4334.0,1.0
2018-05-10 02:00:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:01:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:02:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:03:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:04:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:05:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:06:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:07:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:08:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:09:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:10:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:11:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:12:00,22.0,57.0,65.34,4334.0,2.0
2018-05-10 02:13:00,22.0,57.0,65.34,4334.0,2.0
2018-05-10 02:14:00,22.0,57.0,65.18,4334.0,2.0
2018-05-10 02:15:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:16:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:17:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:18:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:19:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:20:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:21:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:22:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:23:00,22.0,58.0,65.34,4334.0,2.0
2018-05-10 02:24:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:25:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:26:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:27:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:28:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:29:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:30:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:31:00,22.0,58.0,65.02,4334.0,2.0
2018-05-10 02:32:00,22.0,58.0,65.02,4334.0,2.0
2018-05-10 02:33:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:34:00,22.0,58.0,65.18,4334.0,2.0
2018-05-10 02:35:00,22.0,58.0,65.18,4316.0,2.0
2018-05-10 02:36:00,22.0,58.0,65.18,4351.0,2.0
2018-05-10 02:37:00,22.0,58.0,65.18,4351.0,2.0
2018-05-10 02:38:00,22.0,58.0,65.18,4351.0,2.0
2018-05-10 02:39:00,22.0,58.0,65.18,4375.0,2.0
2018-05-10 02:40:00,22.0,58.0,65.18,4375.0,2.0
2018-05-10 02:41:00,22.0,58.0,65.18,4375.0,2.0
2018-05-10 02:42:00,22.0,58.0,65.18,4375.0,2.0
2018-05-10 02:43:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:44:00,22.0,58.0,65.18,4375.0,2.0
2018-05-10 02:45:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:46:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:47:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:48:00,22.0,58.0,65.18,4375.0,2.0
2018-05-10 02:49:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:50:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:51:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:52:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:53:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:54:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:55:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:56:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:57:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:58:00,22.0,58.0,65.02,4375.0,2.0
2018-05-10 02:59:00,22.0,58.0,65.02,4351.0,2.0
2018-05-10 03:00:00,22.0,58.0,65.02,4346.0,3.0
2018-05-10 03:01:00,22.0,58.0,65.02,4351.0,3.0
2018-05-10 03:02:00,22.0,58.0,65.02,4357.0,3.0
2018-05-10 03:03:00,22.0,58.0,65.02,4392.0,3.0
2018-05-10 03:04:00,22.0,58.0,65.02,4392.0,3.0
2018-05-10 03:05:00,22.0,58.0,65.02,4387.0,3.0
2018-05-10 03:06:00,22.0,58.0,65.02,4381.0,3.0
2018-05-10 03:07:00,22.0,58.0,65.02,4375.0,3.0
2018-05-10 03:08:00,22.0,58.0,65.18,4322.0,3.0
2018-05-10 03:09:00,22.0,58.0,65.18,4269.0,3.0
2018-05-10 03:10:00,22.0,58.0,65.02,4310.0,3.0
2018-05-10 03:11:00,22.0,58.0,65.02,4351.0,3.0
2018-05-10 03:12:00,22.0,58.0,65.02,4375.0,3.0
2018-05-10 03:13:00,22.0,58.0,65.02,4369.0,3.0
2018-05-10 03:14:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:15:00,22.0,58.0,65.02,4369.0,3.0
2018-05-10 03:16:00,22.0,58.0,65.02,4369.0,3.0
2018-05-10 03:17:00,22.0,58.0,65.18,4369.0,3.0
2018-05-10 03:18:00,22.0,58.0,65.34,4369.0,3.0
2018-05-10 03:19:00,22.0,58.0,65.34,4369.0,3.0
2018-05-10 03:20:00,22.0,58.0,65.34,4369.0,3.0
2018-05-10 03:21:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:22:00,22.0,58.0,65.02,4369.0,3.0
2018-05-10 03:23:00,22.0,58.0,65.02,4375.0,3.0
2018-05-10 03:24:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:25:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:26:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:27:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:28:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:29:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:30:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:31:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:32:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:33:00,22.0,58.0,65.18,4375.0,3.0
2018-05-10 03:34:00,22.0,58.0,65.34,4375.0,3.0
2018-05-10 03:35:00,22.0,58.0,65.5,4375.0,3.0
2018-05-10 03:36:00,22.0,58.0,65.5,4375.0,3.0
2018-05-10 03:37:00,22.0,58.0,65.34,4375.0,3.0
2018-05-10 03:38:00,22.0,58.0,65.5,4375.0,3.0
2018-05-10 03:39:00,22.0,58.0,65.34,4375.0,3.0
2018-05-10 03:40:00,22.0,59.0,65.34,4375.0,3.0
2018-05-10 03:41:00,22.0,59.0,65.34,4375.0,3.0
2018-05-10 03:42:00,22.0,59.0,65.34,4375.0,3.0
2018-05-10 03:43:00,22.0,59.0,65.18,4375.0,3.0
2018-05-10 03:44:00,22.0,59.0,65.18,4375.0,3.0
2018-05-10 03:45:00,22.0,59.0,65.18,4381.0,3.0
2018-05-10 03:46:00,22.0,59.0,65.18,4375.0,3.0
2018-05-10 03:47:00,22.0,59.0,65.18,4375.0,3.0
2018-05-10 03:48:00,22.0,59.0,65.18,4375.0,3.0
2018-05-10 03:49:00,22.0,59.0,65.18,4375.0,3.0
2018-05-10 03:50:00,22.0,59.0,65.18,4375.0,3.0
2018-05-10 03:51:00,22.0,59.0,65.02,4375.0,3.0
2018-05-10 03:52:00,22.0,59.0,65.02,4375.0,3.0
2018-05-10 03:53:00,22.0,59.0,65.02,4381.0,3.0
2018-05-10 03:54:00,22.0,59.0,65.02,4375.0,3.0
2018-05-10 03:55:00,22.0,59.0,65.02,4375.0,3.0
2018-05-10 03:56:00,22.0,59.0,65.02,4375.0,3.0
2018-05-10 03:57:00,22.0,59.0,65.02,4381.0,3.0
2018-05-10 03:58:00,22.0,59.0,65.02,4375.0,3.0
2018-05-10 03:59:00,22.0,59.0,65.02,4375.0,3.0
2018-05-10 04:00:00,22.0,59.0,65.02,4369.0,4.0
2018-05-10 04:01:00,22.0,59.0,65.02,4375.0,4.0
2018-05-10 04:02:00,22.0,59.0,65.02,4375.0,4.0
2018-05-10 04:03:00,22.0,59.0,65.02,4369.0,4.0
2018-05-10 04:04:00,22.0,59.0,65.02,4375.0,4.0
2018-05-10 04:05:00,22.0,59.0,65.02,4375.0,4.0
2018-05-10 04:06:00,22.0,59.0,65.02,4369.0,4.0
2018-05-10 04:07:00,22.0,59.0,65.02,4375.0,4.0
2018-05-10 04:08:00,22.0,59.0,65.02,4369.0,4.0
2018-05-10 04:09:00,22.0,59.0,65.02,4369.0,4.0
2018-05-10 04:10:00,22.0,59.0,65.02,4369.0,4.0
2018-05-10 04:11:00,22.0,59.0,65.02,4328.0,4.0
2018-05-10 04:12:00,22.0,59.0,65.02,4392.0,4.0
2018-05-10 04:13:00,22.0,59.0,65.02,4392.0,4.0
2018-05-10 04:14:00,22.0,59.0,65.02,4392.0,4.0
2018-05-10 04:15:00,22.0,59.0,65.02,4392.0,4.0
2018-05-10 04:16:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:17:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:18:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:19:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:20:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:21:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:22:00,22.0,59.0,65.34,4398.0,4.0
2018-05-10 04:23:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:24:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:25:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:26:00,22.0,59.0,65.18,4398.0,4.0
2018-05-10 04:27:00,22.0,59.0,65.18,4398.0,4.0
2018-05-10 04:28:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:29:00,22.0,59.0,65.18,4398.0,4.0
2018-05-10 04:30:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:31:00,22.0,59.0,65.18,4398.0,4.0
2018-05-10 04:32:00,22.0,59.0,65.18,4398.0,4.0
2018-05-10 04:33:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:34:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:35:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:36:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:37:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:38:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:39:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:40:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:41:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:42:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:43:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:44:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:45:00,22.0,59.0,64.86,4398.0,4.0
2018-05-10 04:46:00,22.0,59.0,65.34,4398.0,4.0
2018-05-10 04:47:00,22.0,59.0,64.86,4398.0,4.0
2018-05-10 04:48:00,22.0,59.0,65.02,4398.0,4.0
2018-05-10 04:49:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:50:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:51:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:52:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:53:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:54:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:55:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:56:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:57:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:58:00,22.0,60.0,65.02,4398.0,4.0
2018-05-10 04:59:00,22.0,60.0,64.86,4398.0,4.0
2018-05-10 05:00:00,22.0,60.0,64.86,4398.0,5.0
2018-05-10 05:01:00,22.0,60.0,64.86,4398.0,5.0
2018-05-10 05:02:00,22.0,60.0,64.86,4398.0,5.0
2018-05-10 05:03:00,22.0,60.0,64.86,4398.0,5.0
2018-05-10 05:04:00,22.0,60.0,64.86,4398.0,5.0
2018-05-10 05:05:00,22.0,60.0,65.02,4398.0,5.0
2018-05-10 05:06:00,22.0,60.0,65.02,4398.0,5.0
2018-05-10 05:07:00,22.0,60.0,64.86,4398.0,5.0
2018-05-10 05:08:00,22.0,60.0,64.86,4404.0,5.0
2018-05-10 05:09:00,22.0,60.0,65.18,4404.0,5.0
2018-05-10 05:10:00,22.0,60.0,65.18,4404.0,5.0
2018-05-10 05:11:00,22.0,60.0,65.18,4404.0,5.0
2018-05-10 05:12:00,22.0,60.0,65.18,4410.0,5.0
2018-05-10 05:13:00,22.0,60.0,65.18,4410.0,5.0
2018-05-10 05:14:00,21.0,60.0,65.02,4416.0,5.0
2018-05-10 05:15:00,21.0,60.0,65.18,4422.0,5.0
2018-05-10 05:16:00,21.0,60.0,65.18,4434.0,5.0
2018-05-10 05:17:00,21.0,60.0,65.02,4457.0,5.0
2018-05-10 05:18:00,22.0,60.0,65.02,4492.0,5.0
2018-05-10 05:19:00,22.0,60.0,65.02,4516.0,5.0
2018-05-10 05:20:00,21.0,60.0,65.02,4510.0,5.0
2018-05-10 05:21:00,21.0,60.0,64.86,4516.0,5.0
2018-05-10 05:22:00,22.0,60.0,65.02,4527.0,5.0
2018-05-10 05:23:00,21.0,60.0,64.86,4551.0,5.0
2018-05-10 05:24:00,22.0,60.0,65.02,4545.0,5.0
2018-05-10 05:25:00,21.0,60.0,65.02,4539.0,5.0
2018-05-10 05:26:00,22.0,60.0,65.02,4539.0,5.0
2018-05-10 05:27:00,21.0,60.0,65.02,4551.0,5.0
2018-05-10 05:28:00,22.0,60.0,65.02,4586.0,5.0
2018-05-10 05:29:00,21.0,60.0,65.18,3800.0,5.0
2018-05-10 05:30:00,21.0,60.0,65.02,3912.0,5.0
2018-05-10 05:31:00,22.0,60.0,64.86,4316.0,5.0
2018-05-10 05:32:00,22.0,60.0,65.02,4832.0,5.0
2018-05-10 05:33:00,21.0,60.0,65.02,4891.0,5.0
2018-05-10 05:34:00,21.0,60.0,65.02,5020.0,5.0
2018-05-10 05:35:00,21.0,60.0,65.02,4633.0,5.0
2018-05-10 05:36:00,21.0,60.0,65.18,5002.0,5.0
2018-05-10 05:37:00,21.0,60.0,65.02,4744.0,5.0
2018-05-10 05:38:00,21.0,60.0,65.02,4498.0,5.0
2018-05-10 05:39:00,21.0,60.0,65.02,4920.0,5.0
2018-05-10 05:40:00,21.0,60.0,65.02,5290.0,5.0
2018-05-10 05:41:00,21.0,60.0,64.86,5554.0,5.0
2018-05-10 05:42:00,21.0,60.0,65.02,5618.0,5.0
2018-05-10 05:43:00,21.0,60.0,65.02,5642.0,5.0
2018-05-10 05:44:00,21.0,60.0,65.02,5665.0,5.0
2018-05-10 05:45:00,22.0,60.0,64.86,5677.0,5.0
2018-05-10 05:46:00,22.0,60.0,64.86,5683.0,5.0
2018-05-10 05:47:00,22.0,60.0,64.86,5695.0,5.0
2018-05-10 05:48:00,22.0,60.0,64.86,5700.0,5.0
2018-05-10 05:49:00,22.0,60.0,65.34,5706.0,5.0
2018-05-10 05:50:00,22.0,60.0,65.02,5712.0,5.0
2018-05-10 05:51:00,22.0,60.0,65.18,5718.0,5.0
2018-05-10 05:52:00,22.0,60.0,65.02,5718.0,5.0
2018-05-10 05:53:00,22.0,60.0,65.02,5724.0,5.0
2018-05-10 05:54:00,22.0,60.0,65.02,5724.0,5.0
2018-05-10 05:55:00,22.0,60.0,65.02,5730.0,5.0
2018-05-10 05:56:00,22.0,60.0,65.18,5730.0,5.0
2018-05-10 05:57:00,22.0,60.0,65.02,5736.0,5.0
2018-05-10 05:58:00,22.0,60.0,65.18,5736.0,5.0
2018-05-10 05:59:00,22.0,60.0,65.02,5741.0,5.0
2018-05-10 06:00:00,22.0,60.0,65.02,5741.0,6.0
2018-05-10 06:01:00,22.0,61.0,65.02,5741.0,6.0
2018-05-10 06:02:00,22.0,61.0,65.02,5741.0,6.0
2018-05-10 06:03:00,22.0,61.0,65.02,5747.0,6.0
2018-05-10 06:04:00,22.0,61.0,64.86,5736.0,6.0
2018-05-10 06:05:00,22.0,61.0,64.86,5747.0,6.0
2018-05-10 06:06:00,22.0,61.0,64.86,5747.0,6.0
2018-05-10 06:07:00,22.0,61.0,64.86,5753.0,6.0
2018-05-10 06:08:00,22.0,61.0,64.86,5753.0,6.0
2018-05-10 06:09:00,22.0,61.0,64.86,5753.0,6.0
2018-05-10 06:10:00,22.0,61.0,65.02,5753.0,6.0
2018-05-10 06:11:00,22.0,61.0,65.02,5759.0,6.0
2018-05-10 06:12:00,22.0,61.0,64.86,5759.0,6.0
2018-05-10 06:13:00,22.0,61.0,64.86,5759.0,6.0
2018-05-10 06:14:00,22.0,61.0,64.86,5759.0,6.0
2018-05-10 06:15:00,22.0,61.0,64.86,5759.0,6.0
2018-05-10 06:16:00,22.0,61.0,64.86,5765.0,6.0
2018-05-10 06:17:00,22.0,61.0,64.86,5765.0,6.0
2018-05-10 06:18:00,22.0,61.0,64.86,5765.0,6.0
2018-05-10 06:19:00,22.0,61.0,64.86,5765.0,6.0
2018-05-10 06:20:00,22.0,61.0,64.86,5765.0,6.0
2018-05-10 06:21:00,22.0,61.0,64.86,5771.0,6.0
2018-05-10 06:22:00,22.0,61.0,64.86,5771.0,6.0
2018-05-10 06:23:00,22.0,61.0,64.86,5777.0,6.0
2018-05-10 06:24:00,22.0,61.0,64.86,5777.0,6.0
2018-05-10 06:25:00,22.0,61.0,64.86,5782.0,6.0
2018-05-10 06:26:00,22.0,61.0,64.86,5782.0,6.0
2018-05-10 06:27:00,22.0,61.0,64.86,5788.0,6.0
2018-05-10 06:28:00,22.0,61.0,64.86,5788.0,6.0
2018-05-10 06:29:00,22.0,61.0,64.86,5788.0,6.0
2018-05-10 06:30:00,22.0,61.0,64.86,5794.0,6.0
2018-05-10 06:31:00,22.0,61.0,64.86,5794.0,6.0
2018-05-10 06:32:00,22.0,61.0,64.86,5794.0,6.0
2018-05-10 06:33:00,22.0,61.0,64.86,5800.0,6.0
2018-05-10 06:34:00,22.0,61.0,64.86,5800.0,6.0
2018-05-10 06:35:00,22.0,61.0,64.86,5800.0,6.0
2018-05-10 06:36:00,22.0,61.0,64.86,5806.0,6.0
2018-05-10 06:37:00,22.0,61.0,64.86,5806.0,6.0
2018-05-10 06:38:00,22.0,61.0,64.86,5806.0,6.0
2018-05-10 06:39:00,22.0,61.0,64.86,5812.0,6.0
2018-05-10 06:40:00,22.0,61.0,64.86,5812.0,6.0
2018-05-10 06:41:00,22.0,61.0,65.02,5812.0,6.0
2018-05-10 06:42:00,23.0,60.0,64.86,5812.0,6.0
2018-05-10 06:43:00,23.0,60.0,64.86,5812.0,6.0
2018-05-10 06:44:00,23.0,60.0,64.86,5818.0,6.0
2018-05-10 06:45:00,23.0,60.0,64.86,5818.0,6.0
2018-05-10 06:46:00,23.0,60.0,65.02,5818.0,6.0
2018-05-10 06:47:00,23.0,60.0,65.02,5818.0,6.0
2018-05-10 06:48:00,23.0,60.0,65.02,5818.0,6.0
2018-05-10 06:49:00,23.0,60.0,65.02,5818.0,6.0
2018-05-10 06:50:00,23.0,60.0,64.86,5818.0,6.0
2018-05-10 06:51:00,23.0,60.0,65.02,5818.0,6.0
2018-05-10 06:52:00,23.0,60.0,65.02,5818.0,6.0
2018-05-10 06:53:00,23.0,60.0,64.86,5818.0,6.0
2018-05-10 06:54:00,23.0,60.0,64.86,5824.0,6.0
2018-05-10 06:55:00,23.0,59.0,64.86,5824.0,6.0
2018-05-10 06:56:00,23.0,59.0,64.86,5824.0,6.0
2018-05-10 06:57:00,23.0,59.0,64.86,5824.0,6.0
2018-05-10 06:58:00,23.0,59.0,64.86,5824.0,6.0
2018-05-10 06:59:00,24.0,59.0,64.86,5829.0,6.0
