TEMPERATURA,HUMEDAD RELATIVA,HUMEDAD DE LA TIERRA,NIVEL UV,INTENSIDAD LUMÍNICA,HORA,TIME
24,59,21.68,0,0,22,2018-06-05 22:06:00
24,59,21.2,0,0,22,2018-06-05 22:07:00
23,59,21.84,0,0,22,2018-06-05 22:08:00
23,59,20.56,0,0,22,2018-06-05 22:11:00
23,59,20.72,0,0,22,2018-06-05 22:12:00
23,59,19.92,0,0,22,2018-06-05 22:13:00
23,58,19.92,0,0,22,2018-06-05 22:14:00
23,58,19.76,0,0,22,2018-06-05 22:15:00
23,58,20.88,0,0,22,2018-06-05 22:16:00
23,58,21.68,0,0,22,2018-06-05 22:17:00
23,59,21.52,0,0,22,2018-06-05 22:18:00
23,59,21.52,0,0,22,2018-06-05 22:19:00
23,59,17.03,0,0,22,2018-06-05 22:20:00
23,59,17.03,0,0,22,2018-06-05 22:21:00
23,59,15.74,0,0,22,2018-06-05 22:22:00
23,59,16.39,0,0,22,2018-06-05 22:23:00
23,59,22.16,0,0,22,2018-06-05 22:24:00
23,59,22.0,0,0,22,2018-06-05 22:25:00
23,59,21.84,0,0,22,2018-06-05 22:26:00
23,59,22.0,0,0,22,2018-06-05 22:27:00
23,60,22.16,0,0,22,2018-06-05 22:28:00
23,60,22.16,0,0,22,2018-06-05 22:29:00
23,60,21.84,0,0,22,2018-06-05 22:30:00
23,60,21.68,0,0,22,2018-06-05 22:31:00
23,60,21.04,0,0,22,2018-06-05 22:32:00
23,60,21.2,0,0,22,2018-06-05 22:33:00
23,60,20.72,0,0,22,2018-06-05 22:34:00
22,61,20.88,0,0,22,2018-06-05 22:35:00
22,61,21.04,0,0,22,2018-06-05 22:36:00
22,62,21.52,0,0,22,2018-06-05 22:37:00
22,62,21.68,0,0,22,2018-06-05 22:38:00
22,62,21.52,0,0,22,2018-06-05 22:39:00
22,62,15.42,0,0,22,2018-06-05 22:40:00
22,62,15.26,0,0,22,2018-06-05 22:41:00
22,62,15.1,0,0,22,2018-06-05 22:43:00
22,63,16.06,0,0,22,2018-06-05 22:45:00
22,63,15.74,0,0,22,2018-06-05 22:46:00
22,63,16.06,0,0,22,2018-06-05 22:47:00
22,63,15.9,0,0,22,2018-06-05 22:48:00
22,63,15.9,0,0,22,2018-06-05 22:49:00
22,64,15.74,0,0,22,2018-06-05 22:51:00
22,64,15.74,0,0,22,2018-06-05 22:52:00
22,65,15.9,0,0,22,2018-06-05 22:53:00
22,65,15.74,0,0,22,2018-06-05 22:54:00
22,65,15.74,0,0,22,2018-06-05 22:55:00
22,65,15.9,0,0,22,2018-06-05 22:56:00
22,65,15.9,0,0,22,2018-06-05 22:57:00
22,65,15.9,0,0,22,2018-06-05 22:58:00
22,65,15.9,0,0,22,2018-06-05 22:59:00
22,65,15.9,0,0,23,2018-06-05 23:00:00
22,65,15.9,0,0,23,2018-06-05 23:01:00
22,65,15.9,0,0,23,2018-06-05 23:02:00
22,65,15.74,0,0,23,2018-06-05 23:03:00
22,65,15.74,0,0,23,2018-06-05 23:04:00
22,65,15.74,0,0,23,2018-06-05 23:05:00
22,65,15.74,0,0,23,2018-06-05 23:06:00
22,65,15.74,0,0,23,2018-06-05 23:07:00
22,66,15.9,0,0,23,2018-06-05 23:08:00
22,66,15.74,0,0,23,2018-06-05 23:09:00
22,65,15.9,0,0,23,2018-06-05 23:10:00
22,65,15.9,0,0,23,2018-06-05 23:11:00
22,65,15.9,0,0,23,2018-06-05 23:12:00
22,65,15.9,0,0,23,2018-06-05 23:13:00
22,64,15.9,0,0,23,2018-06-05 23:14:00
22,65,15.9,0,0,23,2018-06-05 23:15:00
22,64,15.9,0,0,23,2018-06-05 23:16:00
22,64,16.06,0,0,23,2018-06-05 23:17:00
22,64,15.9,0,0,23,2018-06-05 23:18:00
22,64,16.06,0,0,23,2018-06-05 23:19:00
22,64,15.9,0,0,23,2018-06-05 23:20:00
22,64,15.9,0,0,23,2018-06-05 23:21:00
22,64,15.9,0,0,23,2018-06-05 23:22:00
22,64,15.9,0,0,23,2018-06-05 23:23:00
22,65,15.9,0,0,23,2018-06-05 23:24:00
22,65,15.9,0,0,23,2018-06-05 23:25:00
22,65,16.06,0,0,23,2018-06-05 23:26:00
22,65,15.9,0,0,23,2018-06-05 23:27:00
22,65,15.9,0,0,23,2018-06-05 23:28:00
22,65,15.9,0,0,23,2018-06-05 23:29:00
22,65,15.9,0,0,23,2018-06-05 23:30:00
22,64,15.9,0,0,23,2018-06-05 23:31:00
22,64,15.9,0,0,23,2018-06-05 23:32:00
22,64,15.9,0,0,23,2018-06-05 23:33:00
22,64,15.9,0,0,23,2018-06-05 23:34:00
22,64,16.06,0,0,23,2018-06-05 23:35:00
22,63,16.22,0,0,23,2018-06-05 23:36:00
22,63,16.06,0,0,23,2018-06-05 23:37:00
22,63,15.9,0,0,23,2018-06-05 23:39:00
22,63,15.74,0,0,23,2018-06-05 23:40:00
22,63,15.74,0,0,23,2018-06-05 23:41:00
22,63,15.9,0,0,23,2018-06-05 23:42:00
22,64,15.9,0,0,23,2018-06-05 23:43:00
22,64,15.9,0,0,23,2018-06-05 23:46:00
22,64,15.9,0,0,23,2018-06-05 23:47:00
22,64,15.9,0,0,23,2018-06-05 23:48:00
22,64,16.06,0,0,23,2018-06-05 23:49:00
22,64,15.9,0,0,23,2018-06-05 23:50:00
22,64,15.9,0,0,23,2018-06-05 23:51:00
22,64,15.9,0,0,23,2018-06-05 23:52:00
22,64,15.74,0,0,23,2018-06-05 23:53:00
22,64,15.74,0,0,23,2018-06-05 23:54:00
22,64,15.74,0,0,23,2018-06-05 23:55:00
22,64,15.74,0,0,23,2018-06-05 23:56:00
22,63,15.74,0,0,23,2018-06-05 23:57:00
22,63,15.74,0,0,23,2018-06-05 23:58:00
22,62,16.22,0,0,23,2018-06-05 23:59:00
22,62,16.06,0,0,0,2018-06-06 00:00:00
23,61,16.06,0,0,0,2018-06-06 00:01:00
23,61,16.06,0,0,0,2018-06-06 00:02:00
23,60,15.9,0,0,0,2018-06-06 00:03:00
22,61,15.9,0,0,0,2018-06-06 00:04:00
22,61,15.9,0,0,0,2018-06-06 00:05:00
22,61,15.9,0,0,0,2018-06-06 00:06:00
22,61,15.9,0,0,0,2018-06-06 00:07:00
22,61,15.9,0,0,0,2018-06-06 00:08:00
22,62,15.9,0,0,0,2018-06-06 00:09:00
22,62,15.9,0,0,0,2018-06-06 00:10:00
22,62,15.9,0,0,0,2018-06-06 00:11:00
22,63,15.9,0,0,0,2018-06-06 00:12:00
22,63,15.9,0,0,0,2018-06-06 00:13:00
22,63,16.22,0,0,0,2018-06-06 00:14:00
22,63,16.06,0,0,0,2018-06-06 00:15:00
22,63,15.9,0,0,0,2018-06-06 00:16:00
22,63,15.9,0,0,0,2018-06-06 00:17:00
22,63,15.9,0,0,0,2018-06-06 00:18:00
22,63,15.9,0,0,0,2018-06-06 00:19:00
22,63,15.9,0,0,0,2018-06-06 00:20:00
22,64,15.9,0,0,0,2018-06-06 00:21:00
22,64,15.74,0,0,0,2018-06-06 00:22:00
22,63,15.9,0,0,0,2018-06-06 00:23:00
22,63,15.9,0,0,0,2018-06-06 00:24:00
22,63,15.9,0,0,0,2018-06-06 00:25:00
22,63,15.9,0,0,0,2018-06-06 00:26:00
22,62,15.9,0,0,0,2018-06-06 00:27:00
22,62,15.9,0,0,0,2018-06-06 00:28:00
22,62,16.06,0,0,0,2018-06-06 00:29:00
22,62,15.9,0,0,0,2018-06-06 00:30:00
22,62,16.06,0,0,0,2018-06-06 00:31:00
22,63,16.22,0,0,0,2018-06-06 00:32:00
22,63,15.9,0,0,0,2018-06-06 00:33:00
22,63,15.9,0,0,0,2018-06-06 00:34:00
22,62,15.9,0,0,0,2018-06-06 00:35:00
22,62,15.9,0,0,0,2018-06-06 00:36:00
22,62,16.06,0,0,0,2018-06-06 00:37:00
22,63,16.06,0,0,0,2018-06-06 00:38:00
22,62,15.9,0,0,0,2018-06-06 00:39:00
22,63,15.9,0,0,0,2018-06-06 00:40:00
22,63,15.9,0,0,0,2018-06-06 00:41:00
22,62,15.9,0,0,0,2018-06-06 00:42:00
22,63,16.06,0,0,0,2018-06-06 00:43:00
22,63,15.9,0,0,0,2018-06-06 00:44:00
22,63,15.9,0,0,0,2018-06-06 00:45:00
22,63,16.06,0,0,0,2018-06-06 00:46:00
22,63,15.9,0,0,0,2018-06-06 00:47:00
22,62,15.9,0,0,0,2018-06-06 00:48:00
22,62,16.06,0,0,0,2018-06-06 00:49:00
22,62,16.06,0,0,0,2018-06-06 00:50:00
22,62,16.55,0,0,0,2018-06-06 00:52:00
22,61,16.55,0,0,0,2018-06-06 00:53:00
22,61,16.71,0,0,0,2018-06-06 00:54:00
22,61,16.55,0,0,0,2018-06-06 00:55:00
22,61,16.55,0,0,0,2018-06-06 00:56:00
22,60,16.55,0,0,0,2018-06-06 00:57:00
22,60,16.55,0,0,0,2018-06-06 00:58:00
23,59,16.55,0,0,1,2018-06-06 01:06:00
23,58,16.55,0,0,1,2018-06-06 01:07:00
23,58,16.55,0,0,1,2018-06-06 01:08:00
23,58,16.55,0,0,1,2018-06-06 01:10:00
23,58,16.39,0,0,1,2018-06-06 01:11:00
23,58,16.39,0,0,1,2018-06-06 01:12:00
23,58,16.71,0,0,1,2018-06-06 01:13:00
23,59,16.71,0,0,1,2018-06-06 01:14:00
23,59,16.87,0,0,1,2018-06-06 01:15:00
23,59,16.87,0,0,1,2018-06-06 01:16:00
23,59,16.55,0,0,1,2018-06-06 01:17:00
22,60,16.55,0,0,1,2018-06-06 01:18:00
22,60,16.55,0,0,1,2018-06-06 01:19:00
22,60,16.71,0,0,1,2018-06-06 01:20:00
22,60,16.55,0,0,1,2018-06-06 01:22:00
22,60,16.39,0,0,1,2018-06-06 01:23:00
22,60,16.39,0,0,1,2018-06-06 01:24:00
22,59,16.55,0,0,1,2018-06-06 01:25:00
22,59,16.55,0,0,1,2018-06-06 01:26:00
22,59,16.55,0,0,1,2018-06-06 01:27:00
22,59,16.55,0,0,1,2018-06-06 01:28:00
22,60,16.55,0,0,1,2018-06-06 01:29:00
22,60,16.71,0,0,1,2018-06-06 01:30:00
22,60,15.9,0,0,1,2018-06-06 01:31:00
22,60,18.47,0,0,1,2018-06-06 01:32:00
22,60,18.15,0,0,1,2018-06-06 01:33:00
22,60,18.47,0,0,1,2018-06-06 01:34:00
22,61,18.31,0,0,1,2018-06-06 01:35:00
22,61,17.99,0,0,1,2018-06-06 01:36:00
22,60,17.67,0,0,1,2018-06-06 01:37:00
22,61,17.51,0,0,1,2018-06-06 01:38:00
22,61,17.51,0,0,1,2018-06-06 01:39:00
22,61,17.35,0,0,1,2018-06-06 01:40:00
22,61,17.19,0,0,1,2018-06-06 01:41:00
22,61,17.35,0,0,1,2018-06-06 01:42:00
22,61,17.19,0,0,1,2018-06-06 01:44:00
22,61,17.19,0,0,1,2018-06-06 01:45:00
22,61,17.19,0,0,1,2018-06-06 01:46:00
22,62,17.03,0,0,1,2018-06-06 01:47:00
22,62,17.19,0,0,1,2018-06-06 01:48:00
22,62,17.19,0,0,1,2018-06-06 01:49:00
22,62,17.03,0,0,1,2018-06-06 01:50:00
22,62,17.03,0,0,1,2018-06-06 01:51:00
22,62,17.19,0,0,1,2018-06-06 01:52:00
22,62,17.19,0,0,1,2018-06-06 01:53:00
22,62,17.03,0,0,1,2018-06-06 01:54:00
22,62,17.19,0,0,1,2018-06-06 01:55:00
22,62,19.43,0,0,1,2018-06-06 01:56:00
22,62,17.83,0,0,1,2018-06-06 01:57:00
22,62,18.31,0,0,1,2018-06-06 01:58:00
22,61,17.99,0,0,1,2018-06-06 01:59:00
22,61,17.83,0,0,2,2018-06-06 02:00:00
22,61,18.15,0,0,2,2018-06-06 02:01:00
22,60,17.99,0,0,2,2018-06-06 02:02:00
22,60,18.47,0,0,2,2018-06-06 02:03:00
22,60,17.51,0,0,2,2018-06-06 02:04:00
22,59,17.51,0,0,2,2018-06-06 02:05:00
22,59,17.67,0,0,2,2018-06-06 02:06:00
22,60,18.15,0,0,2,2018-06-06 02:07:00
22,60,18.47,0,0,2,2018-06-06 02:08:00
22,60,18.63,0,0,2,2018-06-06 02:09:00
22,60,18.47,0,5,2,2018-06-06 02:10:00
22,60,18.31,0,11,2,2018-06-06 02:11:00
22,60,18.15,0,23,2,2018-06-06 02:12:00
22,60,18.15,0,29,2,2018-06-06 02:13:00
22,60,18.47,0,41,2,2018-06-06 02:14:00
22,61,18.31,0,76,2,2018-06-06 02:16:00
22,61,18.31,0,105,2,2018-06-06 02:17:00
22,61,18.63,0,193,2,2018-06-06 02:18:00
22,62,18.47,0,404,2,2018-06-06 02:19:00
22,62,18.63,0,322,2,2018-06-06 02:20:00
22,62,18.31,0,252,2,2018-06-06 02:21:00
22,62,18.15,0,252,2,2018-06-06 02:22:00
22,62,18.15,0,304,2,2018-06-06 02:23:00
22,62,17.99,0,328,2,2018-06-06 02:24:00
22,62,17.83,0,328,2,2018-06-06 02:25:00
22,62,17.83,0,340,2,2018-06-06 02:26:00
22,62,17.67,0,357,2,2018-06-06 02:27:00
22,62,17.83,0,381,2,2018-06-06 02:28:00
22,63,17.67,0,445,2,2018-06-06 02:29:00
22,63,17.35,0,521,2,2018-06-06 02:30:00
22,63,17.67,0,609,2,2018-06-06 02:31:00
22,62,17.67,0,709,2,2018-06-06 02:32:00
22,62,17.67,0,826,2,2018-06-06 02:33:00
22,62,17.83,0,967,2,2018-06-06 02:34:00
22,62,17.99,0,1126,2,2018-06-06 02:35:00
22,62,17.99,0,1313,2,2018-06-06 02:36:00
22,63,17.51,0,1495,2,2018-06-06 02:37:00
22,63,17.35,0,1683,2,2018-06-06 02:38:00
22,62,17.51,0,1859,2,2018-06-06 02:39:00
22,62,17.51,0,2029,2,2018-06-06 02:40:00
22,62,17.83,0,2205,2,2018-06-06 02:41:00
22,62,17.83,0,2398,2,2018-06-06 02:42:00
22,62,17.99,0,2627,2,2018-06-06 02:43:00
22,62,18.15,0,2873,2,2018-06-06 02:44:00
22,62,18.15,0,3079,2,2018-06-06 02:45:00
22,62,18.31,0,3249,2,2018-06-06 02:46:00
22,62,18.63,0,3425,2,2018-06-06 02:47:00
22,62,18.63,0,3636,2,2018-06-06 02:48:00
22,62,25.37,0,4117,2,2018-06-06 02:50:00
22,62,25.85,0,4475,2,2018-06-06 02:51:00
22,62,25.69,0,4844,2,2018-06-06 02:52:00
22,63,25.37,0,5038,2,2018-06-06 02:53:00
22,63,17.35,0,5073,2,2018-06-06 02:54:00
22,63,17.03,0,5196,2,2018-06-06 02:55:00
22,63,17.03,0,5290,2,2018-06-06 02:56:00
22,63,17.67,0,5390,2,2018-06-06 02:57:00
22,63,17.99,0,5495,2,2018-06-06 02:58:00
22,63,17.99,0,5548,2,2018-06-06 02:59:00
22,63,17.99,0,5577,3,2018-06-06 03:00:00
22,63,17.99,0,5601,3,2018-06-06 03:01:00
22,63,17.99,0,5618,3,2018-06-06 03:02:00
22,63,17.83,0,5630,3,2018-06-06 03:03:00
22,62,17.83,0,5642,3,2018-06-06 03:04:00
22,62,17.67,0,5653,3,2018-06-06 03:05:00
22,62,17.67,0,5659,3,2018-06-06 03:06:00
22,61,17.67,0,5665,3,2018-06-06 03:07:00
22,61,17.67,0,5665,3,2018-06-06 03:08:00
22,61,17.51,0,5671,3,2018-06-06 03:09:00
22,61,17.51,0,5677,3,2018-06-06 03:10:00
22,61,17.51,0,5677,3,2018-06-06 03:11:00
22,61,17.51,0,5683,3,2018-06-06 03:12:00
22,62,17.51,0,5683,3,2018-06-06 03:13:00
22,62,17.51,0,5689,3,2018-06-06 03:14:00
22,62,17.51,0,5695,3,2018-06-06 03:15:00
22,62,17.51,0,5695,3,2018-06-06 03:16:00
22,62,17.67,0,5700,3,2018-06-06 03:17:00
22,63,17.51,0,5700,3,2018-06-06 03:18:00
22,63,17.67,0,5700,3,2018-06-06 03:19:00
22,63,17.51,0,5706,3,2018-06-06 03:20:00
22,63,17.67,0,5706,3,2018-06-06 03:21:00
22,63,17.51,0,5712,3,2018-06-06 03:22:00
22,63,22.48,0,5712,3,2018-06-06 03:23:00
22,63,24.09,0,5712,3,2018-06-06 03:24:00
22,63,24.73,0,5712,3,2018-06-06 03:25:00
22,63,23.93,0,5712,3,2018-06-06 03:26:00
22,63,23.29,0,5712,3,2018-06-06 03:27:00
23,60,16.39,0,5747,3,2018-06-06 03:33:00
23,60,26.5,0,5736,3,2018-06-06 03:34:00
23,60,24.89,0,5730,3,2018-06-06 03:35:00
23,59,25.05,0,5730,3,2018-06-06 03:36:00
23,59,25.37,0,5741,3,2018-06-06 03:37:00
23,59,25.05,0,5753,3,2018-06-06 03:38:00
23,59,25.37,0,5788,3,2018-06-06 03:40:00
23,59,16.87,0,5771,3,2018-06-06 03:41:00
24,59,17.67,0,5782,3,2018-06-06 03:42:00
24,59,17.19,0,5741,3,2018-06-06 03:43:00
23,59,17.35,0,5736,3,2018-06-06 03:44:00
24,59,21.04,0,5759,3,2018-06-06 03:45:00
24,59,19.11,0,5782,3,2018-06-06 03:46:00
24,59,18.79,0,5741,3,2018-06-06 03:47:00
24,59,18.79,0,5736,3,2018-06-06 03:48:00
24,59,18.95,0,5736,3,2018-06-06 03:49:00
24,59,18.95,0,5741,3,2018-06-06 03:50:00
24,59,21.04,0,5741,3,2018-06-06 03:51:00
24,59,20.08,0,5741,3,2018-06-06 03:52:00
24,59,19.43,0,5747,3,2018-06-06 03:53:00
24,59,19.6,0,5747,3,2018-06-06 03:54:00
24,59,19.11,0,5747,3,2018-06-06 03:55:00
24,59,18.79,0,5765,3,2018-06-06 03:56:00
24,59,18.63,0,5765,3,2018-06-06 03:57:00
24,59,18.47,0,5759,3,2018-06-06 03:58:00
24,59,24.89,0,5747,3,2018-06-06 03:59:00
24,59,20.08,0,5747,4,2018-06-06 04:00:00
24,59,18.79,0,5747,4,2018-06-06 04:01:00
24,59,18.47,0,5747,4,2018-06-06 04:02:00
24,59,17.99,0,5747,4,2018-06-06 04:03:00
24,59,18.15,0,5747,4,2018-06-06 04:04:00
24,60,17.51,0,5753,4,2018-06-06 04:05:00
24,60,17.35,0,5753,4,2018-06-06 04:06:00
24,60,17.51,0,5759,4,2018-06-06 04:07:00
24,61,17.67,0,5759,4,2018-06-06 04:08:00
24,61,17.51,0,5765,4,2018-06-06 04:09:00
24,60,14.62,0,5765,4,2018-06-06 04:10:00
24,60,15.42,0,5765,4,2018-06-06 04:11:00
24,60,15.1,0,5765,4,2018-06-06 04:12:00
24,60,16.22,0,5771,4,2018-06-06 04:13:00
24,60,16.22,0,5771,4,2018-06-06 04:14:00
24,60,16.55,0,5777,4,2018-06-06 04:15:00
24,60,16.39,0,5782,4,2018-06-06 04:16:00
24,61,17.35,0,5782,4,2018-06-06 04:17:00
24,61,16.87,0,5788,4,2018-06-06 04:18:00
24,61,15.74,0,5794,4,2018-06-06 04:19:00
24,60,17.51,0,5794,4,2018-06-06 04:20:00
24,60,18.31,0,5794,4,2018-06-06 04:21:00
24,60,18.31,0,5800,4,2018-06-06 04:22:00
24,60,17.67,0,5794,4,2018-06-06 04:23:00
25,58,18.47,0,5794,4,2018-06-06 04:24:00
25,58,18.31,0,5794,4,2018-06-06 04:25:00
25,59,17.83,0,5794,4,2018-06-06 04:26:00
25,59,17.83,0,5788,4,2018-06-06 04:27:00
24,60,17.99,0,5788,4,2018-06-06 04:28:00
24,59,17.67,0,5788,4,2018-06-06 04:29:00
24,59,17.67,0,5788,4,2018-06-06 04:30:00
24,59,17.19,0,5788,4,2018-06-06 04:31:00
24,59,16.87,0,5794,4,2018-06-06 04:32:00
24,59,17.35,0,5794,4,2018-06-06 04:33:00
24,60,17.99,0,5806,4,2018-06-06 04:34:00
25,59,17.67,0,5841,4,2018-06-06 04:35:00
26,57,18.47,0,5847,4,2018-06-06 04:36:00
26,56,18.31,0,5847,4,2018-06-06 04:37:00
27,55,18.15,0,5853,4,2018-06-06 04:38:00
27,53,18.31,0,5847,4,2018-06-06 04:39:00
28,48,17.51,0,5847,4,2018-06-06 04:40:00
28,46,17.67,0,5847,4,2018-06-06 04:41:00
28,46,17.35,0,5847,4,2018-06-06 04:42:00
28,46,20.24,1,5847,4,2018-06-06 04:43:00
28,45,19.92,1,5847,4,2018-06-06 04:44:00
28,45,19.76,1,5847,4,2018-06-06 04:45:00
28,45,19.76,1,5841,4,2018-06-06 04:46:00
28,44,20.08,1,5841,4,2018-06-06 04:47:00
28,44,19.6,1,5841,4,2018-06-06 04:48:00
28,44,19.76,1,5841,4,2018-06-06 04:49:00
28,44,20.08,1,5841,4,2018-06-06 04:50:00
28,44,20.08,1,5841,4,2018-06-06 04:51:00
28,44,20.08,0,5841,4,2018-06-06 04:52:00
28,44,20.24,0,5841,4,2018-06-06 04:53:00
28,44,19.76,0,5841,4,2018-06-06 04:54:00
28,44,19.6,0,5841,4,2018-06-06 04:55:00
28,44,19.6,0,5841,4,2018-06-06 04:56:00
28,44,19.6,0,5841,4,2018-06-06 04:57:00
28,44,19.6,0,5841,4,2018-06-06 04:58:00
28,43,19.43,0,5841,4,2018-06-06 04:59:00
28,43,19.43,0,5841,5,2018-06-06 05:00:00
28,43,19.11,0,5847,5,2018-06-06 05:01:00
28,43,19.11,0,5847,5,2018-06-06 05:02:00
28,43,19.43,0,5847,5,2018-06-06 05:03:00
28,43,19.43,0,5847,5,2018-06-06 05:04:00
28,44,19.43,0,5847,5,2018-06-06 05:05:00
28,43,18.95,0,5847,5,2018-06-06 05:06:00
28,43,18.95,0,5847,5,2018-06-06 05:07:00
28,43,19.11,0,5841,5,2018-06-06 05:08:00
28,43,18.95,0,5847,5,2018-06-06 05:09:00
28,42,19.27,0,5847,5,2018-06-06 05:10:00
28,42,21.68,0,5847,5,2018-06-06 05:11:00
28,42,20.24,0,5847,5,2018-06-06 05:12:00
28,41,20.08,0,5847,5,2018-06-06 05:13:00
28,41,19.92,0,5847,5,2018-06-06 05:14:00
28,40,19.92,0,5853,5,2018-06-06 05:15:00
29,39,19.92,0,5847,5,2018-06-06 05:16:00
29,38,19.76,0,5847,5,2018-06-06 05:17:00
29,38,19.76,0,5847,5,2018-06-06 05:18:00
29,39,19.76,0,5847,5,2018-06-06 05:19:00
29,39,19.6,0,5847,5,2018-06-06 05:20:00
29,38,19.6,0,5853,5,2018-06-06 05:21:00
29,37,19.6,0,5847,5,2018-06-06 05:22:00
29,38,19.6,0,5847,5,2018-06-06 05:23:00
29,37,20.88,0,5841,5,2018-06-06 05:24:00
29,37,20.88,0,5847,5,2018-06-06 05:25:00
29,37,21.2,0,5847,5,2018-06-06 05:26:00
29,37,20.88,0,5841,5,2018-06-06 05:27:00
29,37,21.36,0,5847,5,2018-06-06 05:28:00
29,37,21.04,0,5847,5,2018-06-06 05:29:00
30,37,20.72,0,5847,5,2018-06-06 05:30:00
30,37,20.72,0,5853,5,2018-06-06 05:31:00
30,37,20.56,0,5847,5,2018-06-06 05:32:00
30,37,20.56,0,5853,5,2018-06-06 05:33:00
30,37,20.72,0,5853,5,2018-06-06 05:34:00
30,37,20.56,0,5853,5,2018-06-06 05:35:00
30,37,20.72,0,5853,5,2018-06-06 05:36:00
30,38,20.72,0,5853,5,2018-06-06 05:37:00
30,38,20.88,0,5853,5,2018-06-06 05:38:00
30,38,20.88,0,5853,5,2018-06-06 05:39:00
30,37,20.88,0,5853,5,2018-06-06 05:40:00
30,37,21.04,0,5853,5,2018-06-06 05:41:00
30,37,21.04,0,5853,5,2018-06-06 05:42:00
30,37,21.04,0,5853,5,2018-06-06 05:43:00
30,37,20.88,0,5853,5,2018-06-06 05:44:00
30,36,20.88,0,5853,5,2018-06-06 05:45:00
30,36,20.88,0,5853,5,2018-06-06 05:46:00
30,37,20.88,0,5853,5,2018-06-06 05:47:00
31,36,20.88,0,5847,5,2018-06-06 05:48:00
30,36,20.56,0,5853,5,2018-06-06 05:49:00
30,35,20.72,0,5853,5,2018-06-06 05:50:00
31,34,20.72,0,5853,5,2018-06-06 05:51:00
31,34,20.72,1,5853,5,2018-06-06 05:52:00
31,35,21.2,3,5859,5,2018-06-06 05:53:00
31,34,21.36,3,5859,5,2018-06-06 05:54:00
31,33,23.77,3,5859,5,2018-06-06 05:55:00
31,33,20.88,3,5859,5,2018-06-06 05:56:00
31,33,20.56,3,5853,5,2018-06-06 05:57:00
31,34,20.72,3,5835,5,2018-06-06 05:58:00
32,34,20.24,1,5824,5,2018-06-06 05:59:00
32,33,20.08,2,5824,6,2018-06-06 06:00:00
32,33,20.08,3,5853,6,2018-06-06 06:01:00
32,33,20.08,3,5841,6,2018-06-06 06:02:00
32,33,20.08,2,5812,6,2018-06-06 06:03:00
32,33,21.36,1,5818,6,2018-06-06 06:04:00
32,33,21.2,2,5812,6,2018-06-06 06:05:00
31,33,21.36,0,5812,6,2018-06-06 06:06:00
31,33,21.2,0,5806,6,2018-06-06 06:07:00
30,34,21.84,0,5812,6,2018-06-06 06:08:00
30,34,21.68,0,5818,6,2018-06-06 06:09:00
30,34,21.52,1,5812,6,2018-06-06 06:10:00
30,34,21.84,0,5806,6,2018-06-06 06:11:00
30,34,22.16,0,5806,6,2018-06-06 06:12:00
30,34,22.0,0,5800,6,2018-06-06 06:13:00
30,34,21.2,0,5806,6,2018-06-06 06:14:00
30,35,21.04,0,5806,6,2018-06-06 06:15:00
30,34,21.2,0,5806,6,2018-06-06 06:16:00
30,35,21.04,0,5806,6,2018-06-06 06:17:00
30,35,21.2,0,5806,6,2018-06-06 06:18:00
30,34,21.04,0,5806,6,2018-06-06 06:19:00
30,34,21.36,0,5806,6,2018-06-06 06:20:00
30,34,21.36,0,5806,6,2018-06-06 06:21:00
30,34,21.2,0,5812,6,2018-06-06 06:22:00
30,34,21.04,0,5812,6,2018-06-06 06:23:00
30,34,21.2,0,5812,6,2018-06-06 06:24:00
30,34,21.36,1,5835,6,2018-06-06 06:25:00
30,34,21.36,0,5841,6,2018-06-06 06:26:00
30,34,22.0,0,5829,6,2018-06-06 06:27:00
30,34,22.16,0,5829,6,2018-06-06 06:28:00
30,33,22.48,0,5824,6,2018-06-06 06:29:00
31,33,22.48,0,5835,6,2018-06-06 06:30:00
31,32,21.84,0,5818,6,2018-06-06 06:31:00
31,32,21.84,0,5818,6,2018-06-06 06:32:00
31,32,22.97,0,5824,6,2018-06-06 06:33:00
31,31,22.32,0,5829,6,2018-06-06 06:34:00
31,31,21.2,0,5859,6,2018-06-06 06:36:00
31,31,20.88,0,5824,6,2018-06-06 06:37:00
31,30,21.68,0,5818,6,2018-06-06 06:38:00
31,30,21.04,0,5818,6,2018-06-06 06:39:00
31,31,20.72,0,5824,6,2018-06-06 06:40:00
31,30,20.4,0,5818,6,2018-06-06 06:41:00
31,30,20.08,0,5818,6,2018-06-06 06:42:00
31,30,20.08,0,5818,6,2018-06-06 06:43:00
31,30,20.24,0,5818,6,2018-06-06 06:44:00
31,30,20.56,0,5824,6,2018-06-06 06:45:00
31,30,20.72,0,5818,6,2018-06-06 06:46:00
31,30,20.4,0,5818,6,2018-06-06 06:47:00
30,31,19.92,0,5818,6,2018-06-06 06:48:00
30,31,22.97,0,5818,6,2018-06-06 06:49:00
30,31,19.92,0,5824,6,2018-06-06 06:50:00
30,31,21.2,0,5824,6,2018-06-06 06:51:00
30,31,21.68,0,5841,6,2018-06-06 06:52:00
31,30,20.72,0,5847,6,2018-06-06 06:53:00
31,30,19.92,0,5824,6,2018-06-06 06:54:00
31,30,19.27,0,5824,6,2018-06-06 06:55:00
31,30,23.77,0,5818,6,2018-06-06 06:57:00
31,30,19.6,0,5818,6,2018-06-06 06:58:00
31,30,19.43,0,5818,6,2018-06-06 06:59:00
31,30,19.43,0,5818,7,2018-06-06 07:00:00
